date,ukey,value,factor
2026-02-27,603686,-1.83,risk_fac_growth_np_yoy
2026-02-27,603687,9.92,risk_fac_growth_np_yoy
2026-02-27,603688,-56.81,risk_fac_growth_np_yoy
2026-02-27,603693,-7.93,risk_fac_growth_np_yoy
2026-02-27,603690,-56.08,risk_fac_growth_np_yoy
2026-02-27,603689,-7.31,risk_fac_growth_np_yoy
2026-02-27,603697,43.34,risk_fac_growth_np_yoy
2026-02-27,603696,8.95,risk_fac_growth_np_yoy
2026-02-27,603698,5.42,risk_fac_growth_np_yoy
2026-02-27,603699,34.54,risk_fac_growth_np_yoy
2026-02-27,603700,114.2,risk_fac_growth_np_yoy
2026-02-27,603701,-24.8,risk_fac_growth_np_yoy
2026-02-27,603706,13.57,risk_fac_growth_np_yoy
2026-02-27,603703,6.16,risk_fac_growth_np_yoy
2026-02-27,603707,-29.11,risk_fac_growth_np_yoy
2026-02-27,603708,9.43,risk_fac_growth_np_yoy
2026-02-27,603709,-802.46,risk_fac_growth_np_yoy
2026-02-27,603711,-603.07,risk_fac_growth_np_yoy
2026-02-27,603713,7.04,risk_fac_growth_np_yoy
2026-02-27,603712,-656.1615654427,risk_fac_growth_np_yoy
2026-02-27,603716,-55.7233018494,risk_fac_growth_np_yoy
2026-02-27,603717,-125.22,risk_fac_growth_np_yoy
2026-02-27,603719,-730.83,risk_fac_growth_np_yoy
2026-02-27,603718,0.77,risk_fac_growth_np_yoy
2026-02-27,603721,1.3020717144,risk_fac_growth_np_yoy
2026-02-27,603722,-141.5947859708,risk_fac_growth_np_yoy
2026-02-27,603725,21.47,risk_fac_growth_np_yoy
2026-02-27,603726,32.26,risk_fac_growth_np_yoy
2026-02-27,603727,-75.23,risk_fac_growth_np_yoy
2026-02-27,603729,-2569.94,risk_fac_growth_np_yoy
2026-02-27,603728,5.43,risk_fac_growth_np_yoy
2026-02-27,603730,-28.62,risk_fac_growth_np_yoy
2026-02-27,603733,-4.77,risk_fac_growth_np_yoy
2026-02-27,603737,81.22,risk_fac_growth_np_yoy
2026-02-27,603739,51.24,risk_fac_growth_np_yoy
2026-02-27,603738,-58.51,risk_fac_growth_np_yoy
2026-02-27,603755,18.16,risk_fac_growth_np_yoy
2026-02-27,603759,-28.11,risk_fac_growth_np_yoy
2026-02-27,603757,-27.69,risk_fac_growth_np_yoy
2026-02-27,603766,75.45,risk_fac_growth_np_yoy
2026-02-27,603758,2.6,risk_fac_growth_np_yoy
2026-02-27,603767,-49.56,risk_fac_growth_np_yoy
2026-02-27,603768,-196.37,risk_fac_growth_np_yoy
2026-02-27,603773,-35.4503296096,risk_fac_growth_np_yoy
2026-02-27,603776,-131.85,risk_fac_growth_np_yoy
2026-02-27,603777,-194.06,risk_fac_growth_np_yoy
2026-02-27,603778,0.8707816792,risk_fac_growth_np_yoy
2026-02-27,603779,-367.4815610959,risk_fac_growth_np_yoy
2026-02-27,603786,14.21,risk_fac_growth_np_yoy
2026-02-27,603787,39.52,risk_fac_growth_np_yoy
2026-02-27,603788,2.17,risk_fac_growth_np_yoy
2026-02-27,603789,16.7482438484,risk_fac_growth_np_yoy
2026-02-27,603790,0.56,risk_fac_growth_np_yoy
2026-02-27,603797,-31.74,risk_fac_growth_np_yoy
2026-02-27,603798,-4.79,risk_fac_growth_np_yoy
2026-02-27,603799,39.59,risk_fac_growth_np_yoy
2026-02-27,603800,-26.66,risk_fac_growth_np_yoy
2026-02-27,603801,-34.94,risk_fac_growth_np_yoy
2026-02-27,603803,27.6065600839,risk_fac_growth_np_yoy
2026-02-27,603806,-45.34,risk_fac_growth_np_yoy
2026-02-27,603808,427.34,risk_fac_growth_np_yoy
2026-02-27,603810,271.03,risk_fac_growth_np_yoy
2026-02-27,603809,9.11,risk_fac_growth_np_yoy
2026-02-27,603811,21.91,risk_fac_growth_np_yoy
2026-02-27,603813,-40.7469491901,risk_fac_growth_np_yoy
2026-02-27,603815,36.4,risk_fac_growth_np_yoy
2026-02-27,603816,13.24,risk_fac_growth_np_yoy
2026-02-27,603817,12.64,risk_fac_growth_np_yoy
2026-02-27,603818,53.94,risk_fac_growth_np_yoy
2026-02-27,603819,135.9911539372,risk_fac_growth_np_yoy
2026-02-27,603823,-5.84,risk_fac_growth_np_yoy
2026-02-27,603822,81.8651916767,risk_fac_growth_np_yoy
2026-02-27,603825,-18.82,risk_fac_growth_np_yoy
2026-02-27,603826,1.13,risk_fac_growth_np_yoy
2026-02-27,603828,-683.61,risk_fac_growth_np_yoy
2026-02-27,603829,-14.93,risk_fac_growth_np_yoy
2026-02-27,603836,-59.15,risk_fac_growth_np_yoy
2026-02-27,603833,-9.77,risk_fac_growth_np_yoy
2026-02-27,603838,-341.4656539971,risk_fac_growth_np_yoy
2026-02-27,603839,64.9126637417,risk_fac_growth_np_yoy
2026-02-27,603843,-15.9974740456,risk_fac_growth_np_yoy
2026-02-27,603848,-24.79,risk_fac_growth_np_yoy
2026-02-27,603855,-6.8,risk_fac_growth_np_yoy
2026-02-27,603856,3.25,risk_fac_growth_np_yoy
2026-02-27,603858,177.54,risk_fac_growth_np_yoy
2026-02-27,603859,40.34,risk_fac_growth_np_yoy
2026-02-27,603860,-13.73,risk_fac_growth_np_yoy
2026-02-27,603861,19.54,risk_fac_growth_np_yoy
2026-02-27,603863,17.1114523776,risk_fac_growth_np_yoy
2026-02-27,603866,-31.49,risk_fac_growth_np_yoy
2026-02-27,603867,2.66,risk_fac_growth_np_yoy
2026-02-27,603868,-1.61,risk_fac_growth_np_yoy
2026-02-27,603869,87.48,risk_fac_growth_np_yoy
2026-02-27,603871,-19.72,risk_fac_growth_np_yoy
2026-02-27,603876,36.61,risk_fac_growth_np_yoy
2026-02-27,603877,-73.79,risk_fac_growth_np_yoy
2026-02-27,603879,72.6540458622,risk_fac_growth_np_yoy
2026-02-27,603880,-87.25,risk_fac_growth_np_yoy
2026-02-27,603878,-49.14,risk_fac_growth_np_yoy
2026-02-27,603881,14.05,risk_fac_growth_np_yoy
2026-02-27,603882,-184.84,risk_fac_growth_np_yoy
2026-02-27,603883,-16.11,risk_fac_growth_np_yoy
2026-02-27,603885,-14.28,risk_fac_growth_np_yoy
2026-02-27,603886,-48.28,risk_fac_growth_np_yoy
2026-02-27,603887,102.968747149,risk_fac_growth_np_yoy
2026-02-27,603889,1.98,risk_fac_growth_np_yoy
2026-02-27,603888,30.56,risk_fac_growth_np_yoy
2026-02-27,603893,121.65,risk_fac_growth_np_yoy
2026-02-27,603890,63.91,risk_fac_growth_np_yoy
2026-02-27,603895,167.8594893467,risk_fac_growth_np_yoy
2026-02-27,603896,-33.47,risk_fac_growth_np_yoy
2026-02-27,603897,13.8,risk_fac_growth_np_yoy
2026-02-27,603898,-65.53,risk_fac_growth_np_yoy
2026-02-27,603899,-7.18,risk_fac_growth_np_yoy
2026-02-27,603900,248.9365650259,risk_fac_growth_np_yoy
2026-02-27,603901,61.17,risk_fac_growth_np_yoy
2026-02-27,603903,2157.8090822712,risk_fac_growth_np_yoy
2026-02-27,603906,63.5320436646,risk_fac_growth_np_yoy
2026-02-27,603909,21.2,risk_fac_growth_np_yoy
2026-02-27,603908,-60.35,risk_fac_growth_np_yoy
2026-02-27,603912,-458.34,risk_fac_growth_np_yoy
2026-02-27,603917,649.71,risk_fac_growth_np_yoy
2026-02-27,603915,-11.13,risk_fac_growth_np_yoy
2026-02-27,603916,19.73,risk_fac_growth_np_yoy
2026-02-27,603918,17.3630531065,risk_fac_growth_np_yoy
2026-02-27,603919,-2.78,risk_fac_growth_np_yoy
2026-02-27,603920,29.46,risk_fac_growth_np_yoy
2026-02-27,603922,200.89,risk_fac_growth_np_yoy
2026-02-27,603926,-1.77,risk_fac_growth_np_yoy
2026-02-27,603927,-40.18,risk_fac_growth_np_yoy
2026-02-27,603928,102.43,risk_fac_growth_np_yoy
2026-02-27,603931,-16.81,risk_fac_growth_np_yoy
2026-02-27,603929,0.78,risk_fac_growth_np_yoy
2026-02-27,603933,-32.73,risk_fac_growth_np_yoy
2026-02-27,603936,-21.26,risk_fac_growth_np_yoy
2026-02-27,603937,-333.6615207615,risk_fac_growth_np_yoy
2026-02-27,603938,26.92,risk_fac_growth_np_yoy
2026-02-27,603939,10.27,risk_fac_growth_np_yoy
2026-02-27,603949,36.94,risk_fac_growth_np_yoy
2026-02-27,603950,76.71,risk_fac_growth_np_yoy
2026-02-27,603948,5.66,risk_fac_growth_np_yoy
2026-02-27,603956,52.8169070795,risk_fac_growth_np_yoy
2026-02-27,603955,-340.89,risk_fac_growth_np_yoy
2026-02-27,603958,55.4132423174,risk_fac_growth_np_yoy
2026-02-27,603959,32.21,risk_fac_growth_np_yoy
2026-02-27,603960,-32.55,risk_fac_growth_np_yoy
2026-02-27,603966,38.87,risk_fac_growth_np_yoy
2026-02-27,603967,3.05,risk_fac_growth_np_yoy
2026-02-27,603968,74.19,risk_fac_growth_np_yoy
2026-02-27,603969,61.89,risk_fac_growth_np_yoy
2026-02-27,603970,-13.63,risk_fac_growth_np_yoy
2026-02-27,603977,-13.06,risk_fac_growth_np_yoy
2026-02-27,603976,-68.54,risk_fac_growth_np_yoy
2026-02-27,603978,37.0176353091,risk_fac_growth_np_yoy
2026-02-27,603982,39.4621445368,risk_fac_growth_np_yoy
2026-02-27,603979,60.37,risk_fac_growth_np_yoy
2026-02-27,603980,-88.74,risk_fac_growth_np_yoy
2026-02-27,603983,2.13,risk_fac_growth_np_yoy
2026-02-27,603985,187.2765810469,risk_fac_growth_np_yoy
2026-02-27,603986,30.18,risk_fac_growth_np_yoy
2026-02-27,603987,17.27,risk_fac_growth_np_yoy
2026-02-27,603988,387.93,risk_fac_growth_np_yoy
2026-02-27,603989,11.59,risk_fac_growth_np_yoy
2026-02-27,603990,120.4937519516,risk_fac_growth_np_yoy
2026-02-27,603991,-95.762863677,risk_fac_growth_np_yoy
2026-02-27,603992,-50.53,risk_fac_growth_np_yoy
2026-02-27,603993,72.61,risk_fac_growth_np_yoy
2026-02-27,603997,147.2060154666,risk_fac_growth_np_yoy
2026-02-27,603995,-22.95,risk_fac_growth_np_yoy
2026-02-27,603998,17.6,risk_fac_growth_np_yoy
2026-02-27,605005,-22.34,risk_fac_growth_np_yoy
2026-02-27,605003,-22.47,risk_fac_growth_np_yoy
2026-02-27,605001,447.61,risk_fac_growth_np_yoy
2026-02-27,603999,11.15,risk_fac_growth_np_yoy
2026-02-27,605007,-44.66,risk_fac_growth_np_yoy
2026-02-27,605006,99.81,risk_fac_growth_np_yoy
2026-02-27,605008,-84.34,risk_fac_growth_np_yoy
2026-02-27,605009,-30.94,risk_fac_growth_np_yoy
2026-02-27,605011,-14.14,risk_fac_growth_np_yoy
2026-02-27,605016,44.93,risk_fac_growth_np_yoy
2026-02-27,605020,220.39,risk_fac_growth_np_yoy
2026-02-27,605018,-32.28,risk_fac_growth_np_yoy
2026-02-27,605028,-5.89,risk_fac_growth_np_yoy
2026-02-27,605050,20.38,risk_fac_growth_np_yoy
2026-02-27,605033,-16.36,risk_fac_growth_np_yoy
2026-02-27,605055,-249.11,risk_fac_growth_np_yoy
2026-02-27,605056,32.45,risk_fac_growth_np_yoy
2026-02-27,605058,6.45,risk_fac_growth_np_yoy
2026-02-27,605066,1.29,risk_fac_growth_np_yoy
2026-02-27,605068,-426.8,risk_fac_growth_np_yoy
2026-02-27,605060,21.56,risk_fac_growth_np_yoy
2026-02-27,605081,,risk_fac_growth_np_yoy
2026-02-27,605080,12.06,risk_fac_growth_np_yoy
2026-02-27,605077,-9.91,risk_fac_growth_np_yoy
2026-02-27,605069,-633.26,risk_fac_growth_np_yoy
2026-02-27,605086,-16.94,risk_fac_growth_np_yoy
2026-02-27,605089,-21.9,risk_fac_growth_np_yoy
2026-02-27,605088,1.92,risk_fac_growth_np_yoy
2026-02-27,605090,-19.13,risk_fac_growth_np_yoy
2026-02-27,605098,10.39,risk_fac_growth_np_yoy
2026-02-27,605100,-75.67,risk_fac_growth_np_yoy
2026-02-27,605099,30.89,risk_fac_growth_np_yoy
2026-02-27,605108,-63.79,risk_fac_growth_np_yoy
2026-02-27,605111,0.7,risk_fac_growth_np_yoy
2026-02-27,605117,4.79,risk_fac_growth_np_yoy
2026-02-27,605116,24.58,risk_fac_growth_np_yoy
2026-02-27,605118,86.62,risk_fac_growth_np_yoy
2026-02-27,605122,-428.8,risk_fac_growth_np_yoy
2026-02-27,605128,16.67,risk_fac_growth_np_yoy
2026-02-27,605123,-3.84,risk_fac_growth_np_yoy
2026-02-27,605133,17.28,risk_fac_growth_np_yoy
2026-02-27,605136,-31.2840634968,risk_fac_growth_np_yoy
2026-02-27,605138,-2.29,risk_fac_growth_np_yoy
2026-02-27,605155,1.16,risk_fac_growth_np_yoy
2026-02-27,605151,-98.29,risk_fac_growth_np_yoy
2026-02-27,605158,-49.45,risk_fac_growth_np_yoy
2026-02-27,605167,-11.15,risk_fac_growth_np_yoy
2026-02-27,605162,2.51,risk_fac_growth_np_yoy
2026-02-27,605166,-40.25,risk_fac_growth_np_yoy
2026-02-27,605177,-260.31,risk_fac_growth_np_yoy
2026-02-27,605168,-20.48,risk_fac_growth_np_yoy
2026-02-27,605169,-43.96,risk_fac_growth_np_yoy
2026-02-27,605178,14.6267445607,risk_fac_growth_np_yoy
2026-02-27,605179,25.74,risk_fac_growth_np_yoy
2026-02-27,605183,4.78,risk_fac_growth_np_yoy
2026-02-27,605180,-48.1,risk_fac_growth_np_yoy
2026-02-27,605186,-73.63,risk_fac_growth_np_yoy
2026-02-27,605188,40.36,risk_fac_growth_np_yoy
2026-02-27,605189,-77.49,risk_fac_growth_np_yoy
2026-02-27,605196,-7.38,risk_fac_growth_np_yoy
2026-02-27,605198,43.38,risk_fac_growth_np_yoy
2026-02-27,605199,90.4602070899,risk_fac_growth_np_yoy
2026-02-27,605208,39.58,risk_fac_growth_np_yoy
2026-02-27,605218,-22.59,risk_fac_growth_np_yoy
2026-02-27,605228,584.07,risk_fac_growth_np_yoy
2026-02-27,605255,-2.91,risk_fac_growth_np_yoy
2026-02-27,605222,6.3,risk_fac_growth_np_yoy
2026-02-27,605258,-4.03,risk_fac_growth_np_yoy
2026-02-27,605259,44.35,risk_fac_growth_np_yoy
2026-02-27,605268,47.66,risk_fac_growth_np_yoy
2026-02-27,605266,-0.22,risk_fac_growth_np_yoy
2026-02-27,605277,56.63,risk_fac_growth_np_yoy
2026-02-27,605286,-12.35,risk_fac_growth_np_yoy
2026-02-27,605287,-37.43,risk_fac_growth_np_yoy
2026-02-27,605288,-59.64,risk_fac_growth_np_yoy
2026-02-27,605289,33.55,risk_fac_growth_np_yoy
2026-02-27,605296,-3.89,risk_fac_growth_np_yoy
2026-02-27,605298,304.77,risk_fac_growth_np_yoy
2026-02-27,605299,-30.04,risk_fac_growth_np_yoy
2026-02-27,605305,83.99,risk_fac_growth_np_yoy
2026-02-27,605300,-68.54,risk_fac_growth_np_yoy
2026-02-27,605303,-65.9924447908,risk_fac_growth_np_yoy
2026-02-27,605319,27.18,risk_fac_growth_np_yoy
2026-02-27,605318,88.2418813013,risk_fac_growth_np_yoy
2026-02-27,605333,-3.1,risk_fac_growth_np_yoy
2026-02-27,605336,-93.32,risk_fac_growth_np_yoy
2026-02-27,605337,-5.93,risk_fac_growth_np_yoy
2026-02-27,605338,3.51,risk_fac_growth_np_yoy
2026-02-27,605339,-80.82,risk_fac_growth_np_yoy
2026-02-27,605365,-54.35,risk_fac_growth_np_yoy
2026-02-27,605358,-98.6686988775,risk_fac_growth_np_yoy
2026-02-27,605366,-415.406656415,risk_fac_growth_np_yoy
2026-02-27,605368,-41.95,risk_fac_growth_np_yoy
2026-02-27,605376,78.17,risk_fac_growth_np_yoy
2026-02-27,605369,-49.1,risk_fac_growth_np_yoy
2026-02-27,605377,-49.46,risk_fac_growth_np_yoy
2026-02-27,605378,-53.24,risk_fac_growth_np_yoy
2026-02-27,605388,-104.79,risk_fac_growth_np_yoy
2026-02-27,605398,-59.12,risk_fac_growth_np_yoy
2026-02-27,605389,20.51,risk_fac_growth_np_yoy
2026-02-27,605399,-173.67,risk_fac_growth_np_yoy
2026-02-27,605488,-7.83,risk_fac_growth_np_yoy
2026-02-27,605499,38.91,risk_fac_growth_np_yoy
2026-02-27,605507,15.78,risk_fac_growth_np_yoy
2026-02-27,605500,-77.68,risk_fac_growth_np_yoy
2026-02-27,605555,-46.29,risk_fac_growth_np_yoy
2026-02-27,605566,24.92,risk_fac_growth_np_yoy
2026-02-27,605567,1320.44,risk_fac_growth_np_yoy
2026-02-27,605577,24.87,risk_fac_growth_np_yoy
2026-02-27,605580,-13.51,risk_fac_growth_np_yoy
2026-02-27,605588,-260.5,risk_fac_growth_np_yoy
2026-02-27,605589,30.81,risk_fac_growth_np_yoy
2026-02-27,605598,-27.25,risk_fac_growth_np_yoy
2026-02-27,605599,16.74,risk_fac_growth_np_yoy
2026-03-31,4,,risk_fac_growth_np_yoy
2026-03-31,1,-3.5,risk_fac_growth_np_yoy
2026-03-31,2,-56.14,risk_fac_growth_np_yoy
2026-03-31,6,98.66,risk_fac_growth_np_yoy
2026-03-31,9,-26.51,risk_fac_growth_np_yoy
2026-03-31,8,51.5,risk_fac_growth_np_yoy
2026-03-31,7,7.62,risk_fac_growth_np_yoy
2026-03-31,10,46.32,risk_fac_growth_np_yoy
2026-03-31,11,799.78,risk_fac_growth_np_yoy
2026-03-31,12,-80.88,risk_fac_growth_np_yoy
2026-03-31,16,38.89,risk_fac_growth_np_yoy
2026-03-31,14,-168.73,risk_fac_growth_np_yoy
2026-03-31,17,316.82,risk_fac_growth_np_yoy
2026-03-31,20,49.31,risk_fac_growth_np_yoy
2026-03-31,19,-0.3,risk_fac_growth_np_yoy
2026-03-31,21,14.27,risk_fac_growth_np_yoy
2026-03-31,25,14.36,risk_fac_growth_np_yoy
2026-03-31,26,-36.74,risk_fac_growth_np_yoy
2026-03-31,27,-7.58,risk_fac_growth_np_yoy
2026-03-31,28,-10.18,risk_fac_growth_np_yoy
2026-03-31,29,2791.57,risk_fac_growth_np_yoy
2026-03-31,30,-0.92,risk_fac_growth_np_yoy
2026-03-31,31,9.17,risk_fac_growth_np_yoy
2026-03-31,32,-136.01,risk_fac_growth_np_yoy
2026-03-31,34,-25.01,risk_fac_growth_np_yoy
2026-03-31,36,-4.73,risk_fac_growth_np_yoy
2026-03-31,35,-13.79,risk_fac_growth_np_yoy
2026-03-31,37,56.29,risk_fac_growth_np_yoy
2026-03-31,39,-14.35,risk_fac_growth_np_yoy
2026-03-31,42,111.86,risk_fac_growth_np_yoy
2026-03-31,45,-24.66,risk_fac_growth_np_yoy
2026-03-31,49,2.02,risk_fac_growth_np_yoy
2026-03-31,48,-50.5,risk_fac_growth_np_yoy
2026-03-31,50,166.2523290212,risk_fac_growth_np_yoy
2026-03-31,55,-89.39,risk_fac_growth_np_yoy
2026-03-31,56,-834.48,risk_fac_growth_np_yoy
2026-03-31,60,5.18,risk_fac_growth_np_yoy
2026-03-31,58,143.63,risk_fac_growth_np_yoy
2026-03-31,59,26.24,risk_fac_growth_np_yoy
2026-03-31,61,-16.31,risk_fac_growth_np_yoy
2026-03-31,63,-32.6876583448,risk_fac_growth_np_yoy
2026-03-31,62,35.62,risk_fac_growth_np_yoy
2026-03-31,65,-36.02,risk_fac_growth_np_yoy
2026-03-31,66,102.3364987283,risk_fac_growth_np_yoy
2026-03-31,68,-36.38,risk_fac_growth_np_yoy
2026-03-31,70,80.75,risk_fac_growth_np_yoy
2026-03-31,69,-85.76,risk_fac_growth_np_yoy
2026-03-31,78,-44.39,risk_fac_growth_np_yoy
2026-03-31,88,6.66,risk_fac_growth_np_yoy
2026-03-31,90,-93.87,risk_fac_growth_np_yoy
2026-03-31,89,43.21,risk_fac_growth_np_yoy
2026-03-31,99,25.53,risk_fac_growth_np_yoy
2026-03-31,151,80.14,risk_fac_growth_np_yoy
2026-03-31,96,-54.16,risk_fac_growth_np_yoy
2026-03-31,100,99.75,risk_fac_growth_np_yoy
2026-03-31,153,-31.92,risk_fac_growth_np_yoy
2026-03-31,155,-44.83,risk_fac_growth_np_yoy
2026-03-31,157,24.89,risk_fac_growth_np_yoy
2026-03-31,156,-0.77,risk_fac_growth_np_yoy
2026-03-31,158,48.05,risk_fac_growth_np_yoy
2026-03-31,159,104.45,risk_fac_growth_np_yoy
2026-03-31,301,108.91,risk_fac_growth_np_yoy
2026-03-31,166,108.22,risk_fac_growth_np_yoy
2026-03-31,400,0.75,risk_fac_growth_np_yoy
2026-03-31,333,19.51,risk_fac_growth_np_yoy
2026-03-31,338,5.67,risk_fac_growth_np_yoy
2026-03-31,401,113.6,risk_fac_growth_np_yoy
2026-03-31,402,48.39,risk_fac_growth_np_yoy
2026-03-31,403,-34.19,risk_fac_growth_np_yoy
2026-03-31,404,1.05,risk_fac_growth_np_yoy
2026-03-31,407,9.43,risk_fac_growth_np_yoy
2026-03-31,408,47.26,risk_fac_growth_np_yoy
2026-03-31,410,101.67,risk_fac_growth_np_yoy
2026-03-31,409,-37.29,risk_fac_growth_np_yoy
2026-03-31,411,-9.15,risk_fac_growth_np_yoy
2026-03-31,415,-186.31,risk_fac_growth_np_yoy
2026-03-31,417,-17.48,risk_fac_growth_np_yoy
2026-03-31,419,-14.89,risk_fac_growth_np_yoy
2026-03-31,420,-47.41,risk_fac_growth_np_yoy
2026-03-31,421,903.99,risk_fac_growth_np_yoy
2026-03-31,422,-23.89,risk_fac_growth_np_yoy
2026-03-31,423,10.53,risk_fac_growth_np_yoy
2026-03-31,425,11.67,risk_fac_growth_np_yoy
2026-03-31,426,4.94,risk_fac_growth_np_yoy
2026-03-31,429,13.92,risk_fac_growth_np_yoy
2026-03-31,428,-39.99,risk_fac_growth_np_yoy
2026-03-31,430,65.4,risk_fac_growth_np_yoy
2026-03-31,498,-3.27,risk_fac_growth_np_yoy
2026-03-31,501,2.98,risk_fac_growth_np_yoy
2026-03-31,488,-746.05,risk_fac_growth_np_yoy
2026-03-31,503,-347.32,risk_fac_growth_np_yoy
2026-03-31,504,162.21,risk_fac_growth_np_yoy
2026-03-31,506,191.2,risk_fac_growth_np_yoy
2026-03-31,507,4.02,risk_fac_growth_np_yoy
2026-03-31,505,-284.9,risk_fac_growth_np_yoy
2026-03-31,509,20.08,risk_fac_growth_np_yoy
2026-03-31,510,-129.38,risk_fac_growth_np_yoy
2026-03-31,513,4.86,risk_fac_growth_np_yoy
2026-03-31,514,454.15,risk_fac_growth_np_yoy
2026-03-31,517,-120.2,risk_fac_growth_np_yoy
2026-03-31,516,-38.45,risk_fac_growth_np_yoy
2026-03-31,518,13.13,risk_fac_growth_np_yoy
2026-03-31,519,2.3,risk_fac_growth_np_yoy
2026-03-31,523,0.78,risk_fac_growth_np_yoy
2026-03-31,521,-8.2,risk_fac_growth_np_yoy
2026-03-31,520,-151.86,risk_fac_growth_np_yoy
2026-03-31,524,-51.52,risk_fac_growth_np_yoy
2026-03-31,525,-1115.05,risk_fac_growth_np_yoy
2026-03-31,529,-21.09,risk_fac_growth_np_yoy
2026-03-31,526,31.52,risk_fac_growth_np_yoy
2026-03-31,528,10.37,risk_fac_growth_np_yoy
2026-03-31,530,-4.53,risk_fac_growth_np_yoy
2026-03-31,533,12.94,risk_fac_growth_np_yoy
2026-03-31,531,139.08,risk_fac_growth_np_yoy
2026-03-31,532,185.62,risk_fac_growth_np_yoy
2026-03-31,534,22.45,risk_fac_growth_np_yoy
2026-03-31,536,14.94,risk_fac_growth_np_yoy
2026-03-31,537,-12.02,risk_fac_growth_np_yoy
2026-03-31,538,10.41,risk_fac_growth_np_yoy
2026-03-31,539,-60.2,risk_fac_growth_np_yoy
2026-03-31,541,-43.8,risk_fac_growth_np_yoy
2026-03-31,543,20.43,risk_fac_growth_np_yoy
2026-03-31,544,2.86,risk_fac_growth_np_yoy
2026-03-31,545,-325.09,risk_fac_growth_np_yoy
2026-03-31,546,-187.51,risk_fac_growth_np_yoy
2026-03-31,547,12.38,risk_fac_growth_np_yoy
2026-03-31,548,-38.59,risk_fac_growth_np_yoy
2026-03-31,550,-35.76,risk_fac_growth_np_yoy
2026-03-31,551,3.25,risk_fac_growth_np_yoy
2026-03-31,552,-126.69,risk_fac_growth_np_yoy
2026-03-31,554,112.32,risk_fac_growth_np_yoy
2026-03-31,553,77.0,risk_fac_growth_np_yoy
2026-03-31,555,9.45,risk_fac_growth_np_yoy
2026-03-31,557,31.46,risk_fac_growth_np_yoy
2026-03-31,558,-108.64,risk_fac_growth_np_yoy
2026-03-31,559,7.92,risk_fac_growth_np_yoy
2026-03-31,560,398.75,risk_fac_growth_np_yoy
2026-03-31,561,-257.86,risk_fac_growth_np_yoy
2026-03-31,563,6.6,risk_fac_growth_np_yoy
2026-03-31,564,-37.74,risk_fac_growth_np_yoy
2026-03-31,565,9.69,risk_fac_growth_np_yoy
2026-03-31,567,-66.96,risk_fac_growth_np_yoy
2026-03-31,566,17.9145202108,risk_fac_growth_np_yoy
2026-03-31,568,-7.17,risk_fac_growth_np_yoy
2026-03-31,570,-4.03,risk_fac_growth_np_yoy
2026-03-31,571,-30.82,risk_fac_growth_np_yoy
2026-03-31,572,-232.68,risk_fac_growth_np_yoy
2026-03-31,573,291.4,risk_fac_growth_np_yoy
2026-03-31,576,287.11,risk_fac_growth_np_yoy
2026-03-31,581,-9.81,risk_fac_growth_np_yoy
2026-03-31,582,-13.89,risk_fac_growth_np_yoy
2026-03-31,586,665.3101369777,risk_fac_growth_np_yoy
2026-03-31,589,-19.72,risk_fac_growth_np_yoy
2026-03-31,590,47.91,risk_fac_growth_np_yoy
2026-03-31,591,-12.82,risk_fac_growth_np_yoy
2026-03-31,592,38.39,risk_fac_growth_np_yoy
2026-03-31,593,-41.47,risk_fac_growth_np_yoy
2026-03-31,595,501.36,risk_fac_growth_np_yoy
2026-03-31,596,-16.57,risk_fac_growth_np_yoy
2026-03-31,597,-16.96,risk_fac_growth_np_yoy
2026-03-31,598,8.49,risk_fac_growth_np_yoy
2026-03-31,599,-44.0,risk_fac_growth_np_yoy
2026-03-31,600,231.79,risk_fac_growth_np_yoy
2026-03-31,601,-12.34,risk_fac_growth_np_yoy
2026-03-31,603,61.97,risk_fac_growth_np_yoy
2026-03-31,605,9.17,risk_fac_growth_np_yoy
2026-03-31,607,-619.63,risk_fac_growth_np_yoy
2026-03-31,608,-258.43,risk_fac_growth_np_yoy
2026-03-31,609,-42.08,risk_fac_growth_np_yoy
2026-03-31,610,7.48,risk_fac_growth_np_yoy
2026-03-31,612,71.58,risk_fac_growth_np_yoy
2026-03-31,615,-49.75,risk_fac_growth_np_yoy
2026-03-31,619,-45.19,risk_fac_growth_np_yoy
2026-03-31,617,-7.95,risk_fac_growth_np_yoy
2026-03-31,620,-682.0,risk_fac_growth_np_yoy
2026-03-31,625,-14.66,risk_fac_growth_np_yoy
2026-03-31,623,81.7,risk_fac_growth_np_yoy
2026-03-31,626,142.3,risk_fac_growth_np_yoy
2026-03-31,628,-20.9,risk_fac_growth_np_yoy
2026-03-31,629,-181.13,risk_fac_growth_np_yoy
2026-03-31,630,-35.14,risk_fac_growth_np_yoy
2026-03-31,631,-6.17,risk_fac_growth_np_yoy
2026-03-31,632,-49.9,risk_fac_growth_np_yoy
2026-03-31,633,124.87,risk_fac_growth_np_yoy
2026-03-31,636,-13.95,risk_fac_growth_np_yoy
2026-03-31,635,4.07,risk_fac_growth_np_yoy
2026-03-31,637,18.15,risk_fac_growth_np_yoy
2026-03-31,638,,risk_fac_growth_np_yoy
2026-03-31,639,-96.45,risk_fac_growth_np_yoy
2026-03-31,650,-8.79,risk_fac_growth_np_yoy
2026-03-31,651,-2.27,risk_fac_growth_np_yoy
2026-03-31,652,-49.05,risk_fac_growth_np_yoy
