o1,h1,c1,c2
-0.47489823609226933,0.2035278154681075,-1.6960651289009476,-0.6784260515603768
0.07220216606498298,1.8050541516245522,1.2996389891696714,3.3935018050541554
-0.4115226337448652,2.4691358024691468,1.2345679012345512,0.411522633744843
-0.20161290322580072,0.0,-3.629032258064513,-3.830645161290336
-1.8705035971222972,-1.0071942446043258,-7.625899280575544,-4.172661870503602
0.4739336492891155,4.028436018957349,1.65876777251186,1.1848341232227444
-0.22222222222221255,1.3333333333333197,0.0,-1.3333333333333197
0.0,0.28571428571428914,-2.857142857142858,-3.7142857142857144
1.4450867052023142,6.358381502890187,5.780346820809257,8.670520231213864
-1.3297872340425454,-1.3297872340425454,-6.914893617021267,-3.9893617021276584
0.5893909626719207,3.5363457760314354,0.5893909626719207,0.0
0.0,4.043126684636111,1.8867924528301883,0.5390835579514919
-0.5115089514066473,3.5805626598465423,2.813299232736566,-0.5115089514066473
-0.9202453987730008,1.8404907975460238,1.533742331288357,0.920245398773023
0.0,3.2921810699588328,2.8806584362139898,6.172839506172845
0.3937007874015741,3.543307086614167,2.7559055118110187,2.3622047244094446
1.1029411764705843,2.941176470588225,0.0,-1.8382352941176516
-1.3157894736842146,-1.3157894736842146,-6.578947368421062,-5.263157894736848
-1.2539184952978122,0.0,-2.821316614420055,-5.956112852664575
-0.660066006600657,1.320132013201314,-0.3300330033003229,7.590759075907583
-0.22883295194507935,7.093821510297471,3.89016018306636,2.517162471395884
-0.4264392324093924,1.0660980810234477,-0.4264392324093924,0.8528784648187626
-0.7299270072992692,0.0,-2.9197080291970656,-4.0875912408758985
-0.33783783783782884,0.0,-1.3513513513513487,-1.520270270270263
0.0,2.1390374331550666,1.3368983957219305,3.208556149732611
-0.7633587786259555,-0.7633587786259555,-4.071246819338425,-4.325699745547085
-1.4399999999999968,-1.2800000000000034,-8.16,-4.959999999999997
1.4450867052023142,2.3121387283236983,0.5780346820809301,-1.445086705202303
0.0,0.0,-0.8474576271186529,-1.1299435028248594
0.19305019305020377,2.895752895752901,2.1235521235521304,-2.89575289575289
-0.3780718336483968,-0.3780718336483968,-3.0245746691871522,-3.0245746691871522
-0.1831501831501825,2.3809523809523725,0.1831501831501825,-0.5494505494505586
1.683501683501687,5.218855218855212,3.0303030303030276,0.6734006734006703
0.0,1.446280991735538,-0.20661157024792765,1.2396694214876103
-0.26109660574412663,3.394255874673635,2.088772845953013,4.177545691906004
-0.42194092827004814,1.6877637130801704,-0.8438818565400852,-0.8438818565400852
-0.6479481641468721,1.7278617710583255,0.8639308855291628,3.239740820734349
-0.9746588693957059,0.19493177387914784,-2.729044834307981,-5.847953216374268
