code,date,score
300391,2024-07-22,14.491380424931426
300560,2024-07-23,24.99391913700617
600611,2024-07-23,22.320891247257336
300240,2024-07-23,19.190824151913223
300960,2024-07-23,16.297982465633932
301016,2024-07-23,16.22089692290118
600611,2024-07-24,21.545184350576562
300709,2024-07-24,15.70413108174687
600817,2024-07-24,15.257571350444003
301016,2024-07-24,14.684478130020356
600187,2024-07-24,14.234488944741821
301079,2024-07-25,19.597431535383922
600611,2024-07-25,19.09658176857601
300531,2024-07-25,17.36351340015242
001379,2024-07-25,17.297750648404477
600650,2024-07-25,16.83405441494642
600611,2024-07-26,25.228914826146724
300923,2024-07-26,24.60347358577129
000908,2024-07-26,21.49247233341969
301049,2024-07-26,19.12716021206925
600686,2024-07-26,17.37151093422417
600611,2024-07-29,27.614383411598254
000908,2024-07-29,24.149238510133593
300061,2024-07-29,20.328434993793635
300281,2024-07-29,19.97702992754997
001379,2024-07-29,18.715647033429384
600611,2024-07-30,28.080264322120495
000908,2024-07-30,26.319550541255893
300622,2024-07-30,24.303033438437367
300061,2024-07-30,22.39843319631987
600187,2024-07-30,20.944483244341164
600611,2024-07-31,29.902496978139453
000908,2024-07-31,27.54836675326207
001379,2024-07-31,21.604988891000794
300061,2024-07-31,21.442498413199104
300192,2024-07-31,21.105459189687075
000908,2024-08-01,23.89137816318604
600611,2024-08-01,23.342697126262518
300147,2024-08-01,22.35903516440448
001379,2024-08-01,22.150728294208037
002685,2024-08-01,18.41819833044206
600611,2024-08-02,23.216377148563158
000908,2024-08-02,22.135363960648256
001379,2024-08-02,20.215784234781374
600501,2024-08-02,17.165396729609714
000880,2024-08-02,16.62432882360421
001379,2024-08-05,26.143979686322798
600611,2024-08-05,21.306734425164077
000908,2024-08-05,18.56213488335216
000953,2024-08-05,16.23266078987049
000901,2024-08-05,16.185266596017534
001379,2024-08-06,18.196598810177257
000908,2024-08-06,17.963842651931653
000953,2024-08-06,17.62974033077708
600611,2024-08-06,17.45708507080642
000901,2024-08-06,15.088578330332123
300147,2024-08-07,22.00441011021428
000908,2024-08-07,17.050100659600986
600611,2024-08-07,16.722997506645637
600280,2024-08-07,15.474136165620475
300472,2024-08-07,15.08581527226919
300147,2024-08-08,20.94193888882989
000908,2024-08-08,18.067336616821063
000901,2024-08-08,17.3857371574127
600343,2024-08-08,15.038506047132326
002651,2024-08-08,14.515377170796201
688613,2024-08-09,20.23887292435098
300653,2024-08-09,19.78431961372142
300147,2024-08-09,19.622075280797112
000908,2024-08-09,18.898159175020133
000597,2024-08-09,17.306857910538106
300147,2024-08-12,27.02105246205962
300187,2024-08-12,18.481701372717424
300854,2024-08-12,18.108856727201946
300436,2024-08-12,16.02180876282147
301288,2024-08-12,15.415325447625735
300436,2024-08-13,22.25251002782129
300147,2024-08-13,17.873436386113628
000509,2024-08-13,16.27071347084359
002030,2024-08-13,14.249094309783539
000566,2024-08-13,13.182564524796177
301288,2024-08-14,27.571773998752533
300564,2024-08-14,27.444435654501607
300622,2024-08-14,23.764411397290317
300147,2024-08-14,20.859071411629873
000509,2024-08-14,18.440632621512606
300622,2024-08-15,25.405957189288255
300147,2024-08-15,23.70003284041006
300584,2024-08-15,23.67485721632176
300256,2024-08-15,20.650234685400214
300639,2024-08-15,18.955314391783375
300256,2024-08-16,24.554548891385224
300622,2024-08-16,23.7444976263209
300691,2024-08-16,23.249690260984348
300050,2024-08-16,21.609064301666294
300472,2024-08-16,18.447914210793165
300050,2024-08-19,29.131918169123594
300150,2024-08-19,22.090794943038514
300622,2024-08-19,18.595305205962525
300184,2024-08-19,17.16773461000974
300027,2024-08-19,14.75267338198184
000062,2024-08-20,18.129538430699682
300004,2024-08-20,16.726218389513672
000908,2024-08-20,15.79432590728804
300027,2024-08-20,14.420717636884847
300622,2024-08-20,14.126992463515837
300718,2024-08-21,22.373846254242352
000062,2024-08-21,21.617758002145415
601921,2024-08-21,18.337776954268772
300184,2024-08-21,17.105824374881134
000755,2024-08-21,17.09565905593951
000062,2024-08-22,23.179578757729075
300050,2024-08-22,18.515647605332184
300438,2024-08-22,16.9686174369599
000678,2024-08-22,16.462367409858764
000908,2024-08-22,15.57604704715818
000062,2024-08-23,23.453000997228315
301337,2024-08-23,20.842176547936447
300184,2024-08-23,18.81411346536149
000755,2024-08-23,17.0997289418437
300147,2024-08-23,16.294812864140937
000062,2024-08-26,24.80288955820648
301115,2024-08-26,21.235723912995113
300050,2024-08-26,19.186272238394157
300977,2024-08-26,16.72643600881118
300106,2024-08-26,16.117984285955604
000062,2024-08-27,25.510826882924587
301115,2024-08-27,21.934788452586524
000908,2024-08-27,15.23383575590392
002302,2024-08-27,15.100740910528168
300977,2024-08-27,15.001366678818993
000062,2024-08-28,22.576752112169537
603038,2024-08-28,16.372675691884016
002302,2024-08-28,16.0930215809107
000908,2024-08-28,15.586407829209444
301115,2024-08-28,15.514572484840453
000062,2024-08-29,28.12424351065627
300562,2024-08-29,26.335551195557773
002302,2024-08-29,20.18067407742198
603060,2024-08-29,16.405479321961025
603626,2024-08-29,16.206010896346186
000062,2024-08-30,28.24755063045459
300686,2024-08-30,21.22163471320166
300562,2024-08-30,20.25638522533864
603626,2024-08-30,17.21959306831616
300337,2024-08-30,14.211284764065155
000062,2024-09-02,35.66956819894959
603626,2024-09-02,19.42408605328178
300686,2024-09-02,17.241018834931687
002681,2024-09-02,17.05606204848904
600070,2024-09-02,14.13615323734659
000062,2024-09-03,27.587271276141184
300879,2024-09-03,22.700463651024023
301311,2024-09-03,21.04625670513253
603626,2024-09-03,19.72602469542803
002514,2024-09-03,15.065336185769027
000062,2024-09-04,38.91209940524392
603626,2024-09-04,23.67642116950771
300047,2024-09-04,19.283375164164056
603306,2024-09-04,16.85313196057572
002388,2024-09-04,16.451424046595907
000062,2024-09-05,38.56720323036237
603626,2024-09-05,25.434581911632723
300941,2024-09-05,21.7233653445028
002388,2024-09-05,16.40212905302701
600550,2024-09-05,15.449341785634372
000062,2024-09-06,40.6786701461539
603626,2024-09-06,25.636211462083367
300941,2024-09-06,18.621150123191608
000627,2024-09-06,18.471125489571527
605218,2024-09-06,18.20432353603487
000062,2024-09-09,39.082823965555555
603626,2024-09-09,25.91641695503124
002520,2024-09-09,19.981312564268983
600550,2024-09-09,17.786995805694875
000908,2024-09-09,15.193862340109739
300030,2024-09-10,25.320464160326495
000062,2024-09-10,23.252848710600745
600550,2024-09-10,19.420295349371422
600838,2024-09-10,19.106794505679588
600148,2024-09-10,16.00449310346437
000062,2024-09-11,32.30108915796314
300746,2024-09-11,21.951102369248318
000566,2024-09-11,18.742466115320212
600662,2024-09-11,16.531849978311012
300068,2024-09-11,15.879094899251708
000062,2024-09-12,26.005392716145046
300746,2024-09-12,24.596074889666465
300134,2024-09-12,22.049195869178057
000566,2024-09-12,20.68596296111664
300030,2024-09-12,17.58802117126684
300746,2024-09-13,24.839479705202894
000566,2024-09-13,23.324941306156777
000062,2024-09-13,20.088294516792324
603016,2024-09-13,17.093656237585623
000536,2024-09-13,16.72377930694828
000062,2024-09-18,22.3727269933012
600550,2024-09-18,18.419390677792364
300990,2024-09-18,17.868784757345175
301297,2024-09-18,15.042427079200795
600619,2024-09-18,15.015143583421933
300085,2024-09-19,22.18627985565886
600198,2024-09-19,17.66416726703038
600619,2024-09-19,16.00786524639899
000062,2024-09-19,15.633030182070588
002693,2024-09-19,14.005765430530213
600550,2024-09-20,28.937640353682024
300085,2024-09-20,22.65929530386203
600198,2024-09-20,20.469749364585525
002693,2024-09-20,18.39961140369668
300746,2024-09-20,17.3230685928347
600550,2024-09-23,23.44431845413892
688035,2024-09-23,22.409168726731703
600198,2024-09-23,19.500865682394068
000948,2024-09-23,18.35335043056055
002693,2024-09-23,18.296935723671858
600198,2024-09-24,23.18468361671976
002693,2024-09-24,21.531770365355072
600550,2024-09-24,19.861244575010687
000736,2024-09-24,18.682266038701208
600318,2024-09-24,15.246058880971123
300085,2024-09-25,32.22116139576054
300072,2024-09-25,21.568020724070312
002693,2024-09-25,20.119140941236957
600198,2024-09-25,18.523041169450007
300561,2024-09-25,16.723563346157007
002693,2024-09-26,25.007220080050537
688115,2024-09-26,24.435871061185903
300085,2024-09-26,24.048653384829834
688528,2024-09-26,19.898108608386554
000717,2024-09-26,15.868533794410855
300085,2024-09-27,30.52560779653346
002693,2024-09-27,22.196364485491827
300380,2024-09-27,18.957263321620985
688528,2024-09-27,18.62549075092808
300746,2024-09-27,15.947215484249513
300085,2024-09-30,27.684018056971148
002693,2024-09-30,17.450572175600417
300803,2024-09-30,15.66538866334177
300152,2024-09-30,14.242371115326026
300892,2024-09-30,13.941869392471718
300085,2024-10-08,18.37419150253733
002693,2024-10-08,12.075913832563355
300746,2024-10-08,11.074841958934861
300561,2024-10-08,9.724775750733466
300803,2024-10-08,8.991369565864069
300085,2024-10-09,30.29816636751448
002693,2024-10-09,18.109195064501794
300339,2024-10-09,15.095020273716724
688198,2024-10-09,12.783627888169011
300077,2024-10-09,12.05601184616496
300085,2024-10-10,20.37874883739807
300077,2024-10-10,18.083828428097444
002693,2024-10-10,17.37361898994938
300961,2024-10-10,16.005849857882243
300427,2024-10-10,15.37943766278642
300374,2024-10-11,12.478739874573899
002347,2024-10-11,10.50018883355524
002583,2024-10-11,9.47117880470403
300468,2024-10-11,8.829356906925435
688252,2024-10-11,8.347606324131442
300355,2024-10-14,22.199080233163404
300468,2024-10-14,19.821065713174395
300674,2024-10-14,16.1634395378702
002423,2024-10-14,15.697023161806124
300085,2024-10-14,15.127175100911982
002693,2024-10-15,23.341802362586453
002423,2024-10-15,18.05501985965818
300674,2024-10-15,17.690836550702617
300120,2024-10-15,17.499813923753123
300337,2024-10-15,17.395741509065935
002693,2024-10-16,24.763099269295644
300085,2024-10-16,22.68186357063496
300865,2024-10-16,19.070326866481555
300489,2024-10-16,18.658238607978618
300120,2024-10-16,13.607790995379132
002693,2024-10-17,26.803438991799144
300865,2024-10-17,24.046777247359266
300085,2024-10-17,23.445764038838014
300489,2024-10-17,19.67124361458501
300339,2024-10-17,15.256853363462799
002693,2024-10-18,25.61621766778541
300489,2024-10-18,23.865069275337476
301297,2024-10-18,17.72813642336508
301182,2024-10-18,17.461268532281867
300085,2024-10-18,16.784604941239994
300489,2024-10-21,21.61364808450643
002693,2024-10-21,21.46072640041167
301182,2024-10-21,16.33890777343874
300046,2024-10-21,15.809015565730721
300542,2024-10-21,15.189927277247422
300489,2024-10-22,26.420536483736864
300542,2024-10-22,19.474382317403514
002693,2024-10-22,19.117809161907058
688130,2024-10-22,17.548430096059974
301281,2024-10-22,17.035710514019115
300489,2024-10-23,35.84230281271654
300063,2024-10-23,20.623335896437577
301281,2024-10-23,18.190821509516322
002583,2024-10-23,16.587083159978334
002628,2024-10-23,16.491896959870623
300489,2024-10-24,24.33310044381554
301297,2024-10-24,22.79547052519233
301281,2024-10-24,21.968921632532272
002583,2024-10-24,20.683445867994294
300320,2024-10-24,18.534587623811568
300489,2024-10-25,25.561509034362672
603887,2024-10-25,18.451346427805625
002583,2024-10-25,17.482600424748046
300656,2024-10-25,15.826854110375711
002693,2024-10-25,15.246847588400842
300489,2024-10-28,25.853590877710186
002583,2024-10-28,17.25952100477469
603887,2024-10-28,17.084130844024692
603038,2024-10-28,16.85876848181961
002693,2024-10-28,15.479129021835313
300489,2024-10-29,22.930461112596518
603038,2024-10-29,18.13866759932308
002583,2024-10-29,16.758774613122064
300010,2024-10-29,15.894635589597627
002094,2024-10-29,14.330719370895622
300010,2024-10-30,20.428662240112136
300489,2024-10-30,20.411357722475
603887,2024-10-30,17.871538333257586
002094,2024-10-30,16.21450383696501
002583,2024-10-30,15.645008334912376
300489,2024-10-31,21.292339634957372
300010,2024-10-31,20.74054777861601
603038,2024-10-31,16.29434617256057
300968,2024-10-31,16.082741014647674
603268,2024-10-31,15.927236617263524
000958,2024-11-01,20.796876895238725
688010,2024-11-01,20.239337234172773
603268,2024-11-01,19.857159087477417
600292,2024-11-01,18.887681545132036
002094,2024-11-01,18.410968386075368
603268,2024-11-04,22.097565918342305
688656,2024-11-04,17.728105484221995
300489,2024-11-04,17.585455659072046
300121,2024-11-04,17.563500737376195
688660,2024-11-04,15.904056366008941
688368,2024-11-05,23.414975798635304
688656,2024-11-05,23.211137425798178
300121,2024-11-05,22.065010135912054
688660,2024-11-05,20.89323691111678
603268,2024-11-05,19.53553224325277
603268,2024-11-06,19.790417953745234
688660,2024-11-06,17.915480506215204
688656,2024-11-06,17.216462732961933
002542,2024-11-06,16.371210491135848
300489,2024-11-06,15.581096985130937
688656,2024-11-07,28.43945925195734
002542,2024-11-07,21.730616031368964
688622,2024-11-07,20.877886034213702
603268,2024-11-07,14.854608769521079
300489,2024-11-07,14.228844782943957
688656,2024-11-08,31.587828013049794
603268,2024-11-08,20.09104298349221
600292,2024-11-08,15.29628028535705
300484,2024-11-08,14.724747782764709
600340,2024-11-08,12.63706125328131
600292,2024-11-11,18.476772101763533
000506,2024-11-11,17.06519777024168
300277,2024-11-11,14.30544624679854
603268,2024-11-11,13.28110442742268
300173,2024-11-11,12.226419403996763
000506,2024-11-12,18.65901926917311
300277,2024-11-12,17.23897539696052
600292,2024-11-12,16.377016877694604
688262,2024-11-12,14.14748522795513
688089,2024-11-12,13.641416619481937
300277,2024-11-13,20.877701633743467
000506,2024-11-13,18.383021468881534
688089,2024-11-13,18.157937797187202
000795,2024-11-13,15.589092052185197
688660,2024-11-13,15.557768321737274
688656,2024-11-14,26.770564900053447
300018,2024-11-14,17.831255351931233
688143,2024-11-14,17.125807135320468
603955,2024-11-14,15.923367409730005
600292,2024-11-14,15.021153888681331
688656,2024-11-15,23.042994868504554
300840,2024-11-15,21.820929667323092
300344,2024-11-15,19.422216788313435
603955,2024-11-15,18.10705481739025
600292,2024-11-15,17.114230769838425
688656,2024-11-18,29.68637723360169
603955,2024-11-18,21.837835685397057
300840,2024-11-18,20.76686802439249
603366,2024-11-18,19.230955223414483
600654,2024-11-18,17.584447051292
688656,2024-11-19,27.47982772341446
603366,2024-11-19,19.44109141145111
603955,2024-11-19,18.39450854076168
002469,2024-11-19,16.733159183711756
000833,2024-11-19,15.709600422798646
688656,2024-11-20,29.16302918294994
603955,2024-11-20,22.10292630340156
000833,2024-11-20,19.535993150648142
002469,2024-11-20,18.50218628352551
600206,2024-11-20,16.168567760388065
688656,2024-11-21,28.262558374544437
603955,2024-11-21,26.633452955784904
603366,2024-11-21,22.670746914736874
000833,2024-11-21,20.332724852292525
688466,2024-11-21,17.315899826956294
688656,2024-11-22,23.234550177701102
000833,2024-11-22,22.241207658811742
002469,2024-11-22,18.090098351277238
603366,2024-11-22,17.42723548071806
000973,2024-11-22,17.243809233752348
688656,2024-11-25,30.55293686059117
603366,2024-11-25,23.543183530156256
000833,2024-11-25,22.522553522863483
603955,2024-11-25,17.94466658705198
002469,2024-11-25,17.578573657574196
688656,2024-11-26,27.542204253349304
603366,2024-11-26,16.695800255466484
002741,2024-11-26,14.2610750456872
002103,2024-11-26,14.165618131283605
603015,2024-11-26,14.075896062372038
688656,2024-11-27,26.759320000616043
603366,2024-11-27,24.712235161722504
600327,2024-11-27,14.963312339591058
600410,2024-11-27,14.653634261155652
600889,2024-11-27,13.733059591153161
603366,2024-11-28,31.476358299647746
688656,2024-11-28,28.422342028478063
300822,2024-11-28,22.882034628294235
300081,2024-11-28,19.047327050098005
000833,2024-11-28,18.569174467523137
603366,2024-11-29,24.224421118061755
688656,2024-11-29,19.471537073172527
300822,2024-11-29,18.81372639243794
600889,2024-11-29,17.123515014720684
002103,2024-11-29,16.883023294691302
688656,2024-12-02,19.002672076650565
600889,2024-12-02,17.6883231335812
002103,2024-12-02,16.93596253405018
300125,2024-12-02,15.622349015875189
000753,2024-12-02,15.44583022033726
600889,2024-12-03,19.967212574198154
000833,2024-12-03,18.114386195467866
000753,2024-12-03,16.879496397547825
002103,2024-12-03,15.938313811264813
301000,2024-12-03,15.783077465457906
301161,2024-12-04,17.051868141714372
000833,2024-12-04,16.77277605848025
600410,2024-12-04,15.945591665851616
603366,2024-12-04,15.80904907859522
002593,2024-12-04,15.398313159919132
600889,2024-12-05,20.88229067551988
688165,2024-12-05,20.42015942878599
605179,2024-12-05,17.854809031202056
688698,2024-12-05,14.717082605089974
002695,2024-12-05,14.041947668044159
600889,2024-12-06,24.732795210423816
002131,2024-12-06,20.89605290500575
688165,2024-12-06,17.81733125645767
002347,2024-12-06,16.677953567146893
002593,2024-12-06,15.942276222578823
301198,2024-12-09,18.105662758831812
002347,2024-12-09,17.97859122534235
605179,2024-12-09,17.087451315957264
600796,2024-12-09,16.61100758040993
000903,2024-12-09,13.690225638011476
605179,2024-12-10,17.733993480951476
688165,2024-12-10,17.63090887127914
300561,2024-12-10,16.764069565147857
002593,2024-12-10,16.099639115552666
600889,2024-12-10,15.293075754624626
600889,2024-12-11,15.825849584990046
605179,2024-12-11,15.19938998083481
688622,2024-12-11,14.660750029449742
002265,2024-12-11,14.361185266976406
603088,2024-12-11,13.95493109856553
002265,2024-12-12,19.371873447009428
605006,2024-12-12,18.94018272018583
300493,2024-12-12,18.04635772382031
600889,2024-12-12,17.594471175761615
603717,2024-12-12,15.950148608245224
000525,2024-12-13,58.12848000259886
002265,2024-12-13,16.43189748800349
600889,2024-12-13,14.919950715012108
002593,2024-12-13,14.45735371829048
603717,2024-12-13,14.368389471873746
301010,2024-12-16,18.42051075468286
000681,2024-12-16,14.460624383285719
300795,2024-12-16,14.314787045810881
600793,2024-12-16,14.165681557182026
600778,2024-12-16,13.920340103304333
600793,2024-12-17,19.173081905302762
600778,2024-12-17,17.92110185087689
600824,2024-12-17,16.650593592616456
300651,2024-12-17,15.699151047920726
000558,2024-12-17,14.96175671341323
688175,2024-12-18,15.807441778832873
600824,2024-12-18,13.129896760802914
002076,2024-12-18,12.758404208738959
600255,2024-12-18,12.525627844074334
600982,2024-12-18,12.445586408855723
301536,2024-12-19,19.50793491460801
002181,2024-12-19,19.251406122409286
600982,2024-12-19,17.721106835920004
300753,2024-12-19,17.411971318569574
600255,2024-12-19,16.696062605749034
300209,2024-12-20,65.01935504459823
600679,2024-12-20,12.491540289763574
603912,2024-12-20,12.420381765143983
603803,2024-12-20,12.371749264566805
301010,2024-12-20,10.860938628077388
600793,2024-12-23,17.117026495821342
300209,2024-12-23,16.65243845432959
002277,2024-12-23,15.337045865781285
002617,2024-12-23,14.72122130388778
301600,2024-12-23,13.169488893268586
600793,2024-12-24,19.777375115185787
600579,2024-12-24,17.321158280228495
603421,2024-12-24,16.530864353076765
300718,2024-12-24,14.616198830767017
300208,2024-12-24,13.828960246209265
688668,2024-12-25,23.069173341952347
002730,2024-12-25,15.500881072633515
001258,2024-12-25,14.766064505780234
300718,2024-12-25,14.692168343514773
300153,2024-12-25,14.448654495652605
000759,2024-12-26,19.610983258518356
688365,2024-12-26,15.253903127247007
301325,2024-12-26,14.986778145272522
301600,2024-12-26,13.330052857735629
300913,2024-12-26,12.923977752983387
300547,2024-12-27,19.989902976469118
000759,2024-12-27,19.89804705344784
002730,2024-12-27,19.303512204720477
600255,2024-12-27,17.83555925993599
002265,2024-12-27,15.820889436312477
002310,2024-12-30,67.03993451248144
000759,2024-12-30,16.853686132143544
002730,2024-12-30,15.88837342152776
300548,2024-12-30,13.777628119306112
600793,2024-12-30,13.55066332254059
002217,2024-12-31,77.30094962119094
000759,2024-12-31,18.74454743788653
002730,2024-12-31,12.476985334742153
603881,2024-12-31,12.348980187589127
301600,2024-12-31,11.764728603327676
000759,2025-01-02,19.327995243952728
300615,2025-01-02,17.74883202978662
600530,2025-01-02,15.475156865596091
002265,2025-01-02,13.98779689220352
600693,2025-01-02,13.863413381200841
600693,2025-01-03,21.10375272136118
300323,2025-01-03,19.39601213873929
002730,2025-01-03,18.791837041115738
002449,2025-01-03,18.198340737574473
000759,2025-01-03,17.929847740248935
603617,2025-01-06,15.868596157720159
603215,2025-01-06,14.717497506022246
605033,2025-01-06,13.624598200713862
000533,2025-01-06,13.335327172915218
603118,2025-01-06,13.225515321148482
300807,2025-01-07,15.17819546419933
603617,2025-01-07,14.503053952829752
002361,2025-01-07,14.444458063809636
300167,2025-01-07,13.92216467535255
002379,2025-01-07,12.991190782429335
300715,2025-01-08,23.10825977120997
300807,2025-01-08,19.881752921851646
002733,2025-01-08,19.790934831516328
301157,2025-01-08,18.314215278229646
002379,2025-01-08,17.306444321415213
300715,2025-01-09,21.134983208776678
605033,2025-01-09,21.008638162791286
002733,2025-01-09,20.473819378845974
002184,2025-01-09,19.638629716306955
002730,2025-01-09,18.96010365313897
605033,2025-01-10,22.533667626885318
300344,2025-01-10,17.78518079981596
600601,2025-01-10,13.718278068512527
603063,2025-01-10,13.220331002485695
002917,2025-01-10,12.82785796717409
605033,2025-01-13,18.607225229597343
002917,2025-01-13,13.956124198841941
600128,2025-01-13,13.035198814194125
002484,2025-01-13,11.207218913578622
600202,2025-01-13,11.185450425274597
605033,2025-01-14,20.231730695958674
300792,2025-01-14,16.139500574718152
002917,2025-01-14,14.471166334990084
603063,2025-01-14,14.028460317174208
600507,2025-01-14,12.437019590840073
605033,2025-01-15,24.08752399496982
300792,2025-01-15,18.89825376739293
603777,2025-01-15,16.931497613666007
603015,2025-01-15,16.580683027610135
300071,2025-01-15,16.37523171424757
600128,2025-01-16,19.35678492352185
002917,2025-01-16,17.384404780078956
300792,2025-01-16,16.84077154551447
300344,2025-01-16,16.68714609201766
002730,2025-01-16,15.080111944742736
300515,2025-01-17,21.32543695997353
300926,2025-01-17,20.700975374180807
002917,2025-01-17,19.582711387337596
600714,2025-01-17,16.25977897512381
603177,2025-01-17,15.81369029005589
002730,2025-01-20,16.497072652782787
300718,2025-01-20,15.119635426205257
002917,2025-01-20,15.001281666789538
002636,2025-01-20,14.447923646446291
300515,2025-01-20,14.327413424830324
002730,2025-01-21,19.51991595433438
002691,2025-01-21,17.30713106359299
300718,2025-01-21,17.241604697694008
002917,2025-01-21,16.553677771484814
603063,2025-01-21,16.240395103630373
688205,2025-01-22,16.06107804937392
603928,2025-01-22,15.071836247520626
605018,2025-01-22,14.831389408004378
000856,2025-01-22,14.465798755863108
002090,2025-01-22,14.427031744882488
300996,2025-01-23,22.383617356662093
002917,2025-01-23,20.424009055728106
603928,2025-01-23,16.335813460332524
002691,2025-01-23,16.16495925191131
603211,2025-01-23,16.124804631472205
603928,2025-01-24,18.178670854931394
603687,2025-01-24,14.553405178171168
605398,2025-01-24,12.034285801201987
301396,2025-01-24,11.830248014199885
300096,2025-01-24,11.40861980497931
301248,2025-01-27,18.330982177406362
300766,2025-01-27,17.842388705996502
603928,2025-01-27,16.73438873905419
301299,2025-01-27,15.200355983446638
300229,2025-01-27,14.704648386094194
300766,2025-02-05,19.207488649803746
301512,2025-02-05,18.559995864258823
688620,2025-02-05,17.272761513871465
300251,2025-02-05,15.30008688035549
688369,2025-02-05,14.244756855307642
300766,2025-02-06,28.16057907272845
688316,2025-02-06,21.427213792026507
688158,2025-02-06,20.671764793534166
000532,2025-02-06,14.84271977724459
688058,2025-02-06,14.63251184934829
688316,2025-02-07,22.197443130714046
688158,2025-02-07,21.26173631375919
002691,2025-02-07,20.184704630997032
688620,2025-02-07,18.83108913121047
300790,2025-02-07,18.369582236297788
688158,2025-02-10,26.60798491912315
688316,2025-02-10,24.36414793251315
688151,2025-02-10,19.710357856372475
300766,2025-02-10,17.43472837359164
605398,2025-02-10,15.861572257587587
688316,2025-02-11,28.99062264763248
300839,2025-02-11,19.822981373547968
300766,2025-02-11,18.554533578619484
605398,2025-02-11,18.487208626773945
300251,2025-02-11,16.58737254584355
688316,2025-02-12,24.328613327407737
300688,2025-02-12,21.86651503150993
688168,2025-02-12,21.71021787135472
300251,2025-02-12,21.23135326046347
300839,2025-02-12,19.80973700316245
300251,2025-02-13,23.458455056992882
605398,2025-02-13,21.54396051882657
600120,2025-02-13,20.897804030625664
688168,2025-02-13,17.56108523996741
301171,2025-02-13,17.204015004426115
300251,2025-02-14,33.30471344226488
688158,2025-02-14,18.931368426460224
000818,2025-02-14,17.66625270230289
603956,2025-02-14,16.442925700408555
002123,2025-02-14,15.917524971588655
300251,2025-02-17,25.561821266234624
688316,2025-02-17,20.882076162881162
300816,2025-02-17,18.91680812670647
301396,2025-02-17,17.964283191537657
688393,2025-02-17,17.940291529233665
601177,2025-02-18,17.225061519827243
688316,2025-02-18,16.32437662257316
688393,2025-02-18,16.137938244779214
301396,2025-02-18,15.773102932105846
300766,2025-02-18,15.237685780152132
300946,2025-02-19,19.546613305447547
300571,2025-02-19,19.381465086205743
300766,2025-02-19,18.112957290977395
000818,2025-02-19,16.96477450751664
688316,2025-02-19,16.388891122493863
601177,2025-02-20,19.0459803637887
000818,2025-02-20,15.577628516451119
300571,2025-02-20,15.426331913079432
300718,2025-02-20,14.862371134483936
002987,2025-02-20,13.670203506890772
300738,2025-02-21,16.864288360200685
300245,2025-02-21,16.803429113339995
601177,2025-02-21,14.956229078372315
002929,2025-02-21,14.69763718875501
603881,2025-02-21,14.67121379417123
300918,2025-02-24,18.80275034245586
600590,2025-02-24,14.177197780587697
600602,2025-02-24,13.801649250287173
002522,2025-02-24,13.52366033151497
002929,2025-02-24,12.862481770409467
000096,2025-02-25,13.279727787674666
301382,2025-02-25,12.925296374935993
000065,2025-02-25,12.338359910002747
600289,2025-02-25,12.012405222573168
300766,2025-02-25,11.297010347501649
300031,2025-02-26,23.132246534444942
600126,2025-02-26,19.437229180451858
603956,2025-02-26,18.501600821301455
000096,2025-02-26,14.193263039311155
002910,2025-02-26,14.045954508950224
002910,2025-02-27,15.363948892072075
600302,2025-02-27,14.851849541966498
301003,2025-02-27,14.260860247748647
000096,2025-02-27,13.894367294345253
002580,2025-02-27,13.780980112014882
688598,2025-02-28,20.22579169720666
300988,2025-02-28,18.80880245781661
301182,2025-02-28,17.99402361227363
605100,2025-02-28,16.333954115410375
300031,2025-02-28,15.575212588878605
300687,2025-03-03,21.619726213452587
300324,2025-03-03,17.753352385021277
605100,2025-03-03,16.018077853481003
301022,2025-03-03,14.413531538792059
300766,2025-03-03,12.291283337405863
002575,2025-03-04,15.249601012967402
603700,2025-03-04,14.632395495354478
601177,2025-03-04,13.549469851312615
603855,2025-03-04,12.618053386495646
002227,2025-03-04,12.445723793939225
301139,2025-03-05,23.708364772362902
300211,2025-03-05,21.52769917968573
301396,2025-03-05,20.13608253190432
605066,2025-03-05,18.764986526303804
300183,2025-03-05,16.93494012731682
603700,2025-03-06,16.097388442333042
300840,2025-03-06,15.838203825815688
600590,2025-03-06,15.46870357665279
300687,2025-03-06,14.72660263555129
300153,2025-03-06,14.51844616335171
688369,2025-03-07,19.94100487983136
300840,2025-03-07,18.38072211284949
300248,2025-03-07,17.402745226251838
000409,2025-03-07,15.956731084999085
603048,2025-03-07,14.482100203968013
688393,2025-03-10,16.50589662203877
301005,2025-03-10,13.1728120999413
600860,2025-03-10,12.277157184430518
600168,2025-03-10,12.207052867962146
605303,2025-03-10,12.12695514334325
605100,2025-03-11,17.34105357092855
002105,2025-03-11,16.681878925365886
605303,2025-03-11,14.800225643432478
000665,2025-03-11,14.768429096925324
002921,2025-03-11,12.718392244879269
002647,2025-03-12,54.88455384147904
002105,2025-03-12,17.203751909656127
605303,2025-03-12,13.786051163192301
300461,2025-03-12,13.668083655705628
600289,2025-03-12,13.154859260575225
688339,2025-03-13,23.231495970241433
300511,2025-03-13,22.740167096638487
600539,2025-03-13,18.824656923942932
300611,2025-03-13,14.646274291533167
002574,2025-03-13,14.037416790083576
300810,2025-03-14,18.780209235309904
301500,2025-03-14,18.599878024852117
300961,2025-03-14,18.124390814801973
300511,2025-03-14,16.090935220026452
600301,2025-03-14,14.082585261781768
300810,2025-03-17,18.893426986787055
