sym,close,amt20_wan,volbr,ret20_pct,comp_prov,rank_prov
sz002828,10.73,16618.8,0.553,-11.69,2.0625,469
sz002033,8.38,22711.4,0.422,-8.11,2.0602,470
sh603889,6.05,6423.2,0.49,0.67,2.0599,471
sh603271,39.59,6709.6,0.688,-8.08,2.0587,472
sz301622,37.99,4471.4,0.587,-0.16,2.0564,473
sz301332,7.66,2320.3,0.898,-4.13,2.0556,474
sz000531,5.6,4568.6,0.631,-2.1,2.0539,475
sh603557,3.25,2080.1,0.908,-3.27,2.0522,476
sh603237,15.17,6094.1,0.42,5.06,2.0517,477
sz300437,10.83,8855.7,0.568,-5.99,2.0504,478
sh688411,165.48,42232.7,0.483,-17.38,2.0486,479
sz000429,12.58,10641.1,0.537,-6.4,2.0469,480
sz002318,18.31,15029.3,0.47,-6.53,2.0465,481
sz002656,2.77,3281.0,0.896,-7.36,2.046,482
sz000663,5.92,5478.4,0.49,2.42,2.0457,483
sh600004,7.63,7065.9,0.493,-0.26,2.0448,484
sz300272,5.8,3518.9,0.697,-1.86,2.0428,485
sh603896,14.7,2597.4,0.745,-0.47,2.0425,486
sz301116,9.14,5063.7,0.636,-3.18,2.0419,487
sh603617,6.78,3654.4,0.641,-0.15,2.0416,488
sz002125,12.14,16125.2,0.447,-5.89,2.0401,489
sz300407,10.58,6042.7,0.822,-11.17,2.0378,490
sh600854,4.72,2826.8,0.69,0.64,2.0355,491
sh600167,5.59,4681.7,0.639,-2.44,2.0345,492
sh603277,11.56,2852.4,0.818,-3.59,2.0337,493
sz301039,7.26,8473.2,0.804,-13.88,2.0331,494
sh603066,9.26,6073.1,0.486,1.76,2.033,495
sz300278,3.59,5695.8,0.678,-5.77,2.0327,496
sh601799,70.81,42603.4,0.497,-18.0,2.0318,497
sz001299,10.32,20301.6,0.301,1.67,2.0303,498
sh688087,34.38,6604.3,0.786,-10.84,2.0299,499
sz301229,11.92,3335.0,0.752,-3.01,2.0298,500
sh603275,37.05,2365.8,0.74,0.76,2.0283,501
sh603299,8.76,3658.0,0.65,-0.34,2.0274,502
sz300419,7.58,6420.2,0.742,-9.11,2.027,503
sz300032,3.84,5915.0,0.57,-1.79,2.0249,504
sz002108,4.36,11247.6,0.437,-1.58,2.022,505
sh688348,30.9,3481.1,0.796,-4.75,2.0219,506
sh603097,18.55,2836.9,0.877,-5.12,2.0218,507
sh603225,17.64,30708.6,0.352,-6.17,2.0203,508
sh600075,4.6,12327.7,0.432,-2.13,2.018,509
sz301459,32.18,2813.1,0.665,1.84,2.017,510
sz300614,10.4,2702.7,0.869,-4.32,2.0143,511
sz002587,5.24,6021.9,0.641,-4.73,2.0132,512
sz301361,27.08,2255.7,0.809,-0.73,2.0114,513
sh601008,4.35,11622.4,0.442,-2.03,2.0099,514
sz002490,7.13,40080.4,0.395,-11.43,2.0083,515
sh601968,4.47,3587.7,0.635,0.68,2.0072,516
sz300355,2.77,7115.4,0.67,-7.36,2.0069,517
sz301038,16.76,5207.0,0.549,0.6,2.0046,518
sh603102,37.65,7346.4,0.664,-7.43,2.0039,519
sh600165,3.18,6201.9,0.692,-6.74,2.0002,520
sz301215,5.31,4013.9,0.711,-3.1,1.9997,521
sh600928,3.5,10385.4,0.495,-3.58,1.9992,522
sh603813,25.5,2287.2,1.278,-11.95,1.9988,523
sh600917,4.81,4687.3,0.609,-0.82,1.9978,524
sz002753,6.71,6010.2,0.515,0.9,1.9947,525
sh601200,6.82,4202.2,0.705,-3.26,1.9937,526
sh600985,16.61,41552.1,0.314,-6.0,1.9926,527
sz300635,11.81,4188.3,0.753,-4.83,1.9918,528
sz002765,6.91,8600.5,0.48,-0.86,1.9915,529
sz000925,8.02,32883.6,0.341,-5.65,1.991,530
sz002671,4.02,3848.3,0.653,-0.5,1.9906,531
sz301180,11.81,5250.6,0.636,-2.88,1.99,532
sz000822,4.21,5964.2,0.669,-5.39,1.9895,533
sz300375,4.1,3694.9,0.625,0.99,1.9895,534
sh605033,19.53,8361.9,0.476,-0.36,1.9888,535
sh603586,13.71,2250.9,0.753,1.33,1.9883,536
sz002010,4.55,7396.9,0.6,-4.81,1.9878,537
sz301156,11.88,7758.8,0.477,0.34,1.9878,538
sh603488,7.98,6451.4,0.578,-2.56,1.9877,539
sz000419,5.0,3672.8,0.659,-0.2,1.9864,540
sz002513,5.27,4284.4,0.678,-2.41,1.9847,541
sz002940,23.28,24812.5,0.444,-9.31,1.9846,542
sh600882,19.21,8758.0,0.57,-5.18,1.9845,543
sh600138,7.05,8530.8,0.508,-2.08,1.9841,544
sh688472,8.53,30765.1,0.553,-16.78,1.9827,545
sz300995,26.23,4159.2,0.621,0.11,1.9806,546
sh600097,9.27,5869.4,0.437,5.34,1.9802,547
sh605319,23.16,12047.5,0.662,-11.94,1.9797,548
sz301239,31.65,6500.9,0.792,-10.24,1.9794,549
sz002535,2.38,3966.6,0.898,-8.46,1.9789,550
sz300617,35.9,13549.4,0.605,-10.85,1.9777,551
sh600594,3.67,16143.0,0.546,-10.05,1.9771,552
sz300403,8.76,5514.9,0.681,-4.89,1.9761,553
sh600883,8.16,4845.9,0.522,2.9,1.9758,554
sh601686,5.02,2378.3,0.95,-4.74,1.9745,555
sz002609,7.77,3661.1,0.67,-0.38,1.9703,556
sz301273,37.46,7850.9,0.586,-4.61,1.9698,557
sz300214,9.99,34215.7,0.502,-15.27,1.9693,558
sh600319,6.25,2802.1,0.769,-1.11,1.9693,559
sz300837,23.0,3967.5,0.652,-0.48,1.9676,560
sz002523,3.38,6073.2,0.586,-2.03,1.9675,561
sz300169,5.55,5261.9,0.601,-1.25,1.9664,562
sz002186,9.51,5685.0,0.554,0.0,1.9658,563
sh603861,10.99,6596.5,0.757,-9.1,1.9655,564
sh600655,4.57,6698.0,0.571,-2.35,1.9652,565
sz300994,11.25,2233.1,0.885,-2.26,1.9633,566
sh603939,22.09,19513.9,0.447,-6.83,1.9607,567
sz300892,22.68,5834.6,0.624,-3.12,1.9604,568
sz301439,14.18,12099.1,0.504,-5.02,1.9603,569
sh603218,9.24,7917.0,0.615,-5.71,1.9572,570
sh600717,4.23,8523.6,0.539,-3.2,1.9565,571
sz000902,13.81,17015.9,0.364,-0.36,1.9564,572
sh603787,10.4,2338.4,0.78,0.48,1.9562,573
sh688305,57.69,14446.6,0.478,-5.44,1.9561,574
sz301658,22.55,6665.7,0.678,-6.39,1.956,575
sz002355,4.61,6031.2,0.698,-6.11,1.9548,576
sz300021,3.87,12269.5,0.436,-1.53,1.9536,577
sz300172,4.48,3996.0,0.746,-3.66,1.9526,578
sh603556,23.16,10674.8,0.628,-9.11,1.9521,579
sz002688,5.17,6461.9,0.577,-2.08,1.951,580
sz300109,13.28,20283.2,0.581,-13.49,1.9498,581
sz002159,13.46,4900.7,0.617,-0.96,1.947,582
sh600486,52.51,29392.8,0.328,-3.03,1.9437,583
sz002949,13.03,16980.3,0.439,-4.75,1.942,584
sz000678,8.8,8784.3,0.465,0.34,1.9399,585
sz002412,9.41,79924.2,0.611,-28.11,1.9393,586
sh605169,12.95,6477.2,0.447,4.35,1.9384,587
sh603565,11.82,27474.1,0.402,-7.29,1.9368,588
sz300248,8.27,6605.1,0.671,-5.81,1.9365,589
sh605080,23.02,4391.8,0.569,2.31,1.9333,590
sh600739,10.43,12763.7,0.512,-5.61,1.9306,591
sz300859,24.05,21340.2,0.531,-11.52,1.9301,592
sh603185,14.3,11168.4,0.761,-13.96,1.928,593
sh688618,30.0,5365.5,0.697,-4.58,1.927,594
sh603858,14.68,6287.3,0.675,-5.29,1.9224,595
sz300120,7.38,29797.8,0.677,-20.65,1.9181,596
sz301088,13.63,2484.7,0.608,6.48,1.9166,597
sh688193,48.9,2025.4,0.813,1.37,1.9166,598
sz301141,37.98,6067.3,0.815,-9.49,1.9155,599
sh603227,7.52,4909.7,0.66,-2.21,1.9135,600
sz300187,4.54,3224.6,0.814,-3.2,1.9134,601
sz301113,17.68,2196.3,0.777,1.73,1.9123,602
sz300479,14.87,5075.4,0.594,0.07,1.9121,603
sh688032,70.33,6035.7,0.706,-5.82,1.9097,604
sz002930,9.1,7236.0,0.463,2.71,1.9092,605
sz002800,14.68,4650.1,0.565,2.23,1.9085,606
sz301053,36.3,12280.8,0.594,-8.59,1.9084,607
sz300779,53.76,36302.9,0.629,-20.65,1.9076,608
sh603590,29.92,5070.0,0.695,-3.7,1.9073,609
sz300591,6.55,11847.9,0.556,-6.56,1.9054,610
sz002441,8.18,4132.3,0.55,4.07,1.9041,611
sz300507,6.48,4790.5,0.62,-0.31,1.9037,612
sz002111,9.39,8694.8,0.523,-1.98,1.903,613
sz300771,11.45,4129.4,0.724,-2.64,1.902,614
sz002590,9.62,5983.9,0.549,0.52,1.9014,615
sz000803,7.09,7212.9,0.582,-2.74,1.9011,616
sz003008,19.94,2379.1,0.773,1.22,1.8997,617
sz000852,5.38,16328.6,0.39,-0.92,1.899,618
sh600429,4.55,6005.0,0.602,-1.73,1.8979,619
sz002698,11.4,9354.4,0.612,-6.48,1.8962,620
sz300022,7.92,7388.9,0.588,-3.18,1.895,621
sh600925,4.06,5058.6,0.811,-7.31,1.8947,622
sh600173,5.86,2679.4,0.99,-5.94,1.8931,623
sz300230,4.32,3111.8,0.739,-0.23,1.8923,624
sh603098,10.74,5615.2,0.49,4.07,1.8916,625
sz300777,21.29,12229.1,0.527,-5.38,1.8914,626
sz002701,4.38,10096.3,0.653,-8.75,1.8913,627
sz002856,19.77,16080.2,0.174,19.1,1.8883,628
sh603023,4.07,5391.4,0.637,-1.93,1.8879,629
sz001388,20.38,11998.0,0.527,-5.12,1.8854,630
sz301267,15.11,5685.6,0.757,-6.67,1.885,631
sh603382,18.97,4201.8,0.703,-1.86,1.8845,632
sz300605,10.16,5516.8,0.635,-2.03,1.8819,633
sh605055,8.77,3950.2,1.054,-11.14,1.8817,634
sz301098,9.0,5982.5,0.663,-3.85,1.8808,635
sz002605,16.62,8304.2,0.592,-4.26,1.8774,636
sz301371,21.14,6499.5,0.616,-2.8,1.8763,637
sz002566,7.01,5176.2,0.599,0.14,1.8746,638
sz002554,2.77,6720.6,0.705,-6.42,1.8744,639
sz300132,6.24,8852.1,0.521,-1.73,1.8741,640
sh603130,38.71,3660.5,0.82,-4.14,1.8721,641
sz300817,16.38,4900.6,0.455,7.48,1.8716,642
sz000655,7.15,5561.7,0.63,-1.79,1.8714,643
sz002420,6.11,4557.1,0.574,2.52,1.8694,644
sz002867,10.17,10512.0,0.661,-9.2,1.8692,645
sz300716,17.89,3513.4,1.023,-9.1,1.8685,646
sz002888,18.69,8568.1,0.43,3.37,1.8675,647
sh600971,8.38,15788.0,0.493,-5.95,1.867,648
sh605116,19.96,3874.5,0.705,-0.89,1.8667,649
sz300500,9.48,3302.3,0.725,0.0,1.8656,650
sh600561,5.85,2903.6,0.732,1.04,1.8648,651
sz301585,28.49,2445.4,0.589,8.12,1.8611,652
sz300501,9.44,3378.1,0.905,-5.6,1.8599,653
sh601568,3.6,8677.8,0.631,-6.01,1.8559,654
sh688345,49.2,5627.7,0.694,-4.06,1.8556,655
sz300340,8.65,4004.2,0.804,-4.31,1.8545,656
sz300625,9.99,2098.0,0.775,2.99,1.8518,657
sz300206,11.7,5771.2,0.609,-1.02,1.8497,658
sz001231,22.77,5094.3,0.474,6.35,1.8496,659
sh688607,38.99,4850.9,0.721,-3.44,1.8492,660
sz300963,11.06,6194.9,0.684,-4.57,1.8486,661
sh600955,12.58,3196.0,0.765,-0.79,1.847,662
sh600052,3.62,5041.0,0.844,-7.65,1.8463,663
sz300466,7.13,3349.2,0.895,-5.06,1.8456,664
sz300970,18.09,43073.2,0.36,-7.85,1.8446,665
sh600273,6.32,9631.1,0.57,-4.39,1.8444,666
sz003003,10.93,3466.1,0.833,-3.62,1.8436,667
sz300800,10.53,2969.5,0.69,2.53,1.8424,668
sh600560,11.31,2309.6,0.912,-1.82,1.8424,669
sh688577,41.93,4399.1,0.63,0.89,1.8417,670
sz300181,13.15,13156.5,0.579,-7.78,1.8411,671
sz002763,7.32,3161.4,0.841,-2.92,1.8407,672
sh601339,7.2,6641.9,0.673,-4.76,1.8401,673
sh600215,6.1,4087.7,0.811,-4.54,1.8396,674
sh600729,18.38,6822.4,0.693,-5.7,1.8381,675
sh600853,3.26,2859.6,0.889,-3.26,1.838,676
sh600422,8.14,3737.8,0.905,-6.33,1.8369,677
sh600526,4.54,3145.6,0.833,-2.58,1.8364,678
sz300653,15.59,2826.0,0.686,3.25,1.8352,679
sh600057,6.06,13480.9,0.536,-6.05,1.8344,680
sz300254,8.99,8120.0,0.559,-2.07,1.8321,681
sz000589,4.22,9615.2,0.542,-2.99,1.8309,682
sz300675,13.03,2735.5,0.788,0.23,1.83,683
sh600236,9.29,12736.5,0.514,-4.42,1.8298,684
sh603895,26.28,3143.6,0.656,3.38,1.8291,685
sh603331,12.62,6159.4,0.573,0.08,1.8289,686
sz002469,6.12,8047.3,0.664,-6.13,1.8273,687
sz000597,4.78,6119.7,0.674,-3.82,1.8272,688
sz000800,5.93,8512.9,0.647,-6.02,1.8248,689
sh603610,13.73,6496.7,0.783,-8.04,1.823,690
sh688793,18.49,2913.6,1.022,-6.66,1.8213,691
sh605500,7.42,2877.8,0.697,2.91,1.8159,692
sz300618,32.11,12029.9,0.648,-9.37,1.8158,693
sz002345,8.61,16889.0,0.542,-8.31,1.8153,694
sh688101,14.69,2696.0,0.804,0.07,1.8153,695
sz301662,67.67,28997.5,0.489,-11.1,1.8152,696
sz300971,17.85,3582.1,0.77,-1.65,1.8131,697
sh600844,3.3,27638.6,0.469,-9.59,1.8128,698
sz002496,2.1,6727.6,0.559,0.0,1.8128,699
sh603722,29.88,3100.2,0.729,1.12,1.8126,700
sh603637,14.45,14111.8,0.458,-2.36,1.8119,701
sz002861,14.66,6794.1,0.724,-6.39,1.8104,702
sh600283,8.05,2823.9,0.742,1.64,1.8098,703
sz002570,4.4,9519.0,0.557,-3.3,1.8095,704
sz002047,3.24,12024.3,0.688,-10.74,1.8095,705
sz001356,9.46,5563.3,0.549,2.38,1.8091,706
sz000702,5.67,8582.3,0.494,0.71,1.8088,707
sh600131,14.27,8876.5,0.615,-4.99,1.8076,708
sh603310,14.88,2204.9,0.802,2.2,1.8075,709
sz300360,11.21,4428.8,0.784,-4.11,1.8074,710
sz300531,15.4,14902.4,0.596,-9.31,1.8073,711
sz300772,9.44,16216.8,0.72,-14.8,1.8066,712
sz301246,18.06,12887.9,0.788,-14.73,1.8064,713
sh601069,26.79,63477.4,0.376,-12.28,1.8048,714
sz300258,8.89,5239.8,0.794,-6.03,1.8045,715
sz000420,3.56,18512.6,0.465,-5.32,1.8043,716
sz300894,10.38,8065.5,0.657,-5.64,1.8037,717
sh603719,9.15,3881.2,0.781,-2.66,1.8027,718
sz300446,12.87,7734.2,0.621,-3.81,1.8026,719
sz301388,25.18,3462.8,0.643,3.24,1.8022,720
sz000777,16.47,6736.2,0.675,-4.47,1.8,721
sh601500,3.91,5645.8,0.696,-3.46,1.799,722
sz300494,8.05,7471.3,0.591,-2.19,1.7983,723
sz000900,3.56,4366.5,0.816,-4.81,1.7978,724
sh600662,4.23,4255.0,0.697,-0.7,1.7972,725
sh601717,13.57,25399.2,0.516,-10.9,1.7969,726
sz000997,19.7,47002.2,0.314,-4.78,1.7969,727
sh603360,12.84,15263.3,0.515,-5.8,1.7941,728
sz002255,7.59,5690.5,0.672,-2.57,1.7892,729
sz000553,5.46,5696.8,0.642,-1.44,1.7888,730
sh605555,12.63,5276.2,0.618,0.24,1.7883,731
sz002020,11.68,14317.6,0.642,-10.5,1.788,732
sz000685,10.85,12698.0,0.524,-4.32,1.7863,733
sh603181,12.84,5148.1,0.624,0.31,1.784,734
sh688509,4.17,2058.3,0.995,-2.11,1.7833,735
sz002722,13.22,3409.0,0.686,2.08,1.7799,736
sz002216,11.57,6426.6,0.649,-2.77,1.7791,737
sz002805,16.46,14246.5,0.693,-12.21,1.7788,738
sh600768,15.04,4039.5,0.748,-1.7,1.7781,739
sh603291,8.9,5512.9,0.683,-2.52,1.7776,740
sh603699,44.66,21232.3,0.671,-15.34,1.7766,741
sz001227,2.1,15230.9,0.485,-4.11,1.7763,742
sz000881,6.55,4625.5,0.666,-0.15,1.7759,743
sz002674,20.25,27707.7,0.718,-19.61,1.7751,744
sz000682,10.64,9573.6,0.7,-8.51,1.7748,745
sz002090,9.05,5117.0,0.797,-5.53,1.7747,746
sz002136,11.78,5441.0,0.834,-7.24,1.7741,747
sh603801,6.19,10675.8,0.59,-5.35,1.7732,748
sz300512,7.46,2897.5,0.744,1.77,1.773,749
sh600168,4.35,2088.3,1.0,-2.25,1.7727,750
sh600361,3.49,14988.1,0.577,-8.16,1.7726,751
sz001278,16.71,8579.8,0.461,2.83,1.7723,752
sh603037,10.03,2888.5,0.913,-3.19,1.771,753
sz300665,8.85,6039.9,0.836,-8.29,1.7709,754
sh603177,11.05,5530.7,0.585,1.38,1.7697,755
sz002500,5.25,12147.4,0.539,-4.37,1.768,756
sz300664,4.62,2694.9,0.84,-0.43,1.7677,757
sz002847,43.2,11121.8,0.56,-4.42,1.7676,758
sh603106,7.36,19434.1,0.567,-10.24,1.7674,759
sz300402,14.75,3392.0,0.806,-1.67,1.7664,760
sh600078,10.04,18144.8,0.569,-9.63,1.7663,761
sz300838,14.41,4175.4,0.615,2.93,1.7663,762
sz300694,10.58,4371.7,0.715,-1.21,1.7659,763
sz301301,8.12,10998.0,0.658,-8.25,1.7659,764
sz300535,15.84,3396.1,0.938,-5.38,1.7655,765
sh600727,7.52,10670.1,0.497,-1.05,1.7631,766
sz300707,12.13,3206.2,0.809,-1.14,1.7627,767
sz002892,8.63,4335.4,0.877,-6.09,1.7625,768
sz300834,40.14,6101.3,0.54,2.45,1.7612,769
sh603165,13.5,7070.2,0.576,-0.52,1.7573,770
sh600335,5.13,6254.4,0.641,-1.91,1.7562,771
sh688586,11.26,5927.2,0.653,-1.83,1.7541,772
sz300631,21.59,3186.6,0.791,-0.42,1.754,773
sz000686,7.74,13149.8,0.508,-3.49,1.7536,774
sz301512,32.06,3029.9,0.809,-0.47,1.7528,775
sz300126,6.6,2528.4,0.823,0.92,1.7516,776
sz002917,10.23,3075.7,0.812,-0.68,1.7497,777
sz301345,241.61,19689.3,0.424,-3.02,1.7497,778
sz002037,6.9,3730.1,0.754,-0.72,1.7486,779
sz002479,5.89,9674.3,0.489,0.51,1.7483,780
sz000599,4.48,4259.5,0.89,-6.08,1.747,781
sh603107,12.19,2081.3,0.862,1.75,1.7465,782
sz002939,7.87,14347.0,0.493,-3.55,1.7456,783
sh603217,28.8,11174.8,0.486,-0.72,1.7449,784
sh603992,20.3,7039.7,0.638,-2.82,1.7441,785
sz002017,14.46,65807.6,0.382,-12.26,1.7427,786
sz000598,7.06,12357.7,0.478,-1.26,1.7426,787
sh600212,5.8,6219.0,0.778,-6.45,1.7425,788
sh600015,6.23,63679.2,0.325,-7.98,1.742,789
sz002019,9.55,7408.7,0.672,-4.6,1.7415,790
sz000007,11.61,9776.0,0.687,-7.86,1.7413,791
sz002061,3.33,6549.2,0.796,-7.5,1.7406,792
sh600523,11.93,4529.7,0.69,-0.33,1.7383,793
sz003028,23.86,2887.6,0.671,4.79,1.7377,794
sz000856,8.8,4826.4,0.622,1.62,1.7366,795
sh600960,3.92,3439.6,0.91,-4.39,1.7361,796
sh600099,9.29,2850.5,0.875,-1.59,1.7355,797
sz300509,8.86,4169.1,0.721,-0.56,1.7348,798
sz002802,12.38,2667.0,0.762,2.48,1.7347,799
sh603909,9.89,2211.1,0.865,1.23,1.7347,800
sz000838,2.39,9825.1,1.157,-20.6,1.734,801
sz301036,22.54,2017.2,0.879,1.76,1.7332,802
sh603320,18.36,5657.6,0.477,6.62,1.7315,803
sz002052,8.44,6982.3,0.646,-2.88,1.7303,804
sz001335,33.67,2099.6,0.779,4.34,1.7302,805
sh600507,4.04,8557.7,0.745,-8.39,1.7301,806
sh688206,37.84,30845.2,0.486,-10.54,1.7298,807
sz300933,6.67,8379.9,0.534,0.0,1.729,808
sz300376,4.18,7354.0,0.823,-9.33,1.7287,809
sz002132,4.15,23901.5,0.482,-7.78,1.7268,810
sh688695,19.93,2266.1,0.791,3.26,1.7267,811
sz002729,13.95,5200.4,0.656,-0.29,1.7255,812
sz003038,10.71,3374.0,0.88,-3.25,1.7253,813
sh603527,9.93,7067.4,0.656,-3.31,1.7244,814
sh601007,6.78,5287.5,0.716,-2.59,1.7239,815
sh600490,7.13,37728.1,0.36,-5.06,1.7237,816
sh603057,18.34,4618.7,1.299,-15.87,1.7237,817
sz300422,4.02,4406.7,0.803,-3.6,1.7215,818
sh688562,14.46,3953.6,0.671,1.9,1.7212,819
sz002488,7.51,11667.1,0.635,-7.4,1.7208,820
sh603200,39.58,41718.1,0.379,-7.29,1.72,821
sh605108,12.3,4569.2,0.815,-4.28,1.7197,822
sh600098,6.18,13697.3,0.482,-2.22,1.719,823
sh600618,9.93,6755.6,0.704,-4.52,1.7175,824
sz300210,7.19,5643.9,1.036,-12.21,1.7159,825
sh603196,18.85,3736.5,0.833,-2.78,1.715,826
sh600860,7.56,5220.0,0.991,-10.32,1.7133,827
sz002533,10.89,6380.9,0.675,-2.85,1.7131,828
sh603209,14.61,6699.7,0.533,2.45,1.7128,829
sh600906,6.46,20482.5,0.403,-1.67,1.712,830
sz000750,3.66,17656.7,0.479,-4.44,1.7118,831
sh600395,5.04,23005.6,0.533,-9.68,1.7118,832
sz002032,39.1,7828.4,0.656,-4.17,1.7108,833
sz002363,6.87,3302.7,0.663,4.09,1.7102,834
sz301032,10.16,3288.0,0.814,-0.88,1.7092,835
sz002725,10.99,4030.9,0.809,-2.74,1.7092,836
sz300270,10.4,9486.6,0.708,-7.88,1.7087,837
sz002091,7.53,7218.0,0.677,-4.08,1.7078,838
sh600350,10.03,14398.3,0.589,-7.47,1.7068,839
sz300965,43.29,2856.5,0.896,-1.81,1.7053,840
sz002319,10.06,7316.1,0.727,-5.89,1.7016,841
sz002571,11.02,5879.8,0.593,1.29,1.6998,842
sz300423,5.44,4046.1,1.004,-7.95,1.6992,843
sz300822,11.57,5160.4,0.54,4.9,1.6975,844
sz002330,4.08,5067.9,0.691,-0.97,1.6958,845
sh605018,11.58,4531.7,0.869,-5.47,1.6951,846
sz002191,3.62,3923.6,0.857,-3.72,1.6951,847
sh603080,19.9,3714.6,0.711,1.43,1.694,848
sz000837,9.66,11384.4,0.57,-4.17,1.6939,849
sz300470,27.95,3821.0,0.72,0.83,1.6937,850
sz300784,42.9,2099.2,0.805,4.0,1.6933,851
sz002748,12.34,5270.4,0.596,2.32,1.6931,852
sh605255,60.07,3733.3,1.266,-12.75,1.6908,853
sz300824,7.88,3280.2,0.75,1.42,1.6878,854
sz002299,15.91,17190.0,0.489,-4.39,1.6867,855
sz301009,9.19,2514.3,0.885,0.0,1.6864,856
sz002454,5.13,4107.0,0.761,-1.16,1.6863,857
sz301062,7.03,4464.1,0.744,-1.4,1.6852,858
sz000546,4.37,4710.3,1.006,-9.34,1.6851,859
sh601188,2.84,4073.1,0.815,-2.74,1.685,860
sz301019,15.64,2128.7,0.855,2.49,1.6842,861
sz300130,18.22,22367.8,0.478,-6.37,1.6837,862
sh601702,15.28,9717.0,0.598,-3.66,1.6837,863
sz001366,13.09,15521.9,0.373,3.31,1.6832,864
sz002799,6.83,3286.3,0.839,-1.3,1.683,865
sh601956,4.95,2304.1,0.957,-1.0,1.6812,866
sh600824,3.67,6974.1,0.583,0.27,1.6796,867
sh688376,65.14,8363.7,0.654,-4.36,1.6795,868
sh603004,19.18,3136.1,0.784,0.89,1.6784,869
sz003017,23.0,3327.1,0.822,-0.86,1.6783,870
sz002144,10.84,3245.8,0.914,-3.21,1.6782,871
sz002382,5.86,6023.8,0.711,-3.14,1.6771,872
sz002999,6.39,21970.1,0.349,1.59,1.6761,873
sz001311,17.14,6670.3,0.638,-1.38,1.6705,874
sh600495,4.07,3530.4,0.826,-1.45,1.6691,875
sz300055,5.82,9994.4,0.587,-3.32,1.6683,876
sz000721,6.27,23847.8,0.546,-10.04,1.6651,877
sh605333,16.93,5252.7,0.699,-1.23,1.6649,878
sz002455,6.9,23474.5,0.557,-10.39,1.6637,879
sz002817,6.74,2901.0,0.865,-0.59,1.6634,880
sh600774,7.77,3657.8,0.643,4.44,1.6628,881
sh603878,4.86,4888.5,0.844,-5.08,1.6611,882
sz000958,5.03,5745.7,0.815,-5.81,1.6602,883
sz000505,6.6,47603.9,0.351,-5.98,1.6595,884
sz301578,23.56,2331.9,0.851,2.04,1.6579,885
sh603012,9.11,24978.6,0.356,0.11,1.6565,886
sz300789,16.42,5152.6,1.03,-10.42,1.6562,887
sz003023,26.09,8030.5,0.668,-4.15,1.6551,888
sz300701,10.05,3276.4,0.756,1.62,1.6549,889
sz301418,35.2,3506.5,0.832,-1.37,1.6543,890
sz300949,23.88,3212.8,0.684,4.28,1.654,891
sz002397,3.61,6639.0,0.623,-0.55,1.6537,892
sh603043,13.09,4776.8,0.834,-4.45,1.653,893
sh603755,24.16,3762.9,0.667,3.38,1.6528,894
sh688517,16.29,3282.3,0.655,5.16,1.6528,895
sh603197,29.3,8611.2,0.601,-2.2,1.6525,896
sz300712,20.46,3004.8,0.797,1.24,1.6522,897
sh603015,10.4,4356.2,0.874,-4.67,1.6505,898
sz300484,12.86,3139.7,0.793,0.94,1.6505,899
sz002858,11.47,5250.2,0.746,-2.63,1.6495,900
sz001318,11.7,4204.0,0.647,3.08,1.6492,901
sz300897,16.46,3139.0,0.917,-2.6,1.6489,902
sz300150,4.16,2787.9,1.071,-5.24,1.6485,903
sz001256,22.21,5072.1,0.697,-0.58,1.6482,904
sz002344,3.98,4039.0,0.701,1.53,1.6474,905
sz002772,10.95,23115.0,0.345,1.77,1.6469,906
sz301331,21.85,2628.8,0.92,-0.91,1.6458,907
sh600508,10.83,54230.5,0.328,-5.41,1.6453,908
sz301090,7.11,5797.9,0.54,4.41,1.6424,909
sh688165,15.03,7740.9,0.788,-7.68,1.6413,910
sh601107,6.01,5640.8,0.616,1.52,1.6385,911
sz301130,29.12,20859.1,0.845,-19.11,1.6381,912
sh600223,5.58,4534.2,0.858,-4.45,1.638,913
sz000950,5.22,10604.8,0.609,-4.4,1.6361,914
sh601515,3.24,4401.4,0.898,-5.26,1.6353,915
sz001313,7.46,14641.4,0.535,-4.36,1.635,916
sz002189,19.21,6741.0,0.524,3.78,1.6346,917
sz300556,16.07,9845.9,0.548,-1.05,1.6345,918
sh601366,3.57,5265.6,0.738,-2.19,1.6342,919
sz002700,6.38,3303.9,0.789,0.79,1.6323,920
sh601083,12.78,17706.5,0.43,-0.85,1.6314,921
sh603599,10.6,19145.6,0.343,3.92,1.6308,922
sz300543,7.85,3351.5,0.828,-0.51,1.6298,923
sz002406,6.4,7132.7,0.727,-4.76,1.6292,924
sz300511,4.93,24465.7,0.496,-7.5,1.6284,925
sh603848,13.55,3619.5,0.82,-1.02,1.628,926
sz002539,12.23,20750.6,0.496,-5.85,1.6266,927
sz000027,6.23,14255.0,0.51,-2.81,1.6242,928
sh603170,11.96,2696.6,0.925,-0.99,1.6224,929
sz002462,12.31,3091.1,0.822,0.57,1.6208,930
sh600210,6.22,10588.4,0.471,2.13,1.6194,931
sz002347,5.76,8222.2,0.687,-4.64,1.6179,932
sz001221,35.8,11631.8,0.649,-6.65,1.6179,933
sh605299,12.41,20529.6,0.456,-3.57,1.6175,934
sh603406,28.4,9853.7,0.522,0.35,1.6156,935
sh600851,8.39,6688.6,0.681,-2.33,1.6152,936
sz300191,31.4,49294.3,0.524,-15.57,1.6151,937
sh603022,8.92,2848.2,0.925,-1.44,1.6143,938
