sym,close,amt20_wan,volbr,ret20_pct,comp_prov,rank_prov
sz000735,5.64,57470.4,0.445,-1.74,-0.1117,3119
sz301456,25.31,6317.7,1.849,7.93,-0.1143,3120
sh603031,39.54,39411.2,0.824,-2.85,-0.1148,3121
sh603558,13.31,5360.1,1.215,12.61,-0.116,3122
sz001316,27.71,14190.8,0.708,7.7,-0.116,3123
sz301392,169.51,73051.5,0.592,-6.03,-0.1161,3124
sz000425,7.17,103723.6,0.698,-10.49,-0.1162,3125
sz002055,6.88,8847.9,0.899,10.26,-0.1164,3126
sh601377,5.87,34782.7,0.788,-1.34,-0.1169,3127
sh600671,23.03,8573.4,0.566,14.01,-0.1169,3128
sz301362,114.79,34205.7,1.01,-3.04,-0.1171,3129
sz300979,34.18,7438.8,2.405,4.53,-0.1199,3130
sh601117,7.22,39271.2,1.134,-5.12,-0.1219,3131
sz002647,11.75,24479.6,1.321,-1.92,-0.122,3132
sh600010,2.09,63577.7,0.916,-7.93,-0.1241,3133
sz300566,26.14,49535.9,1.335,-8.41,-0.128,3134
sh600901,6.79,17603.3,0.929,3.82,-0.1282,3135
sh600521,15.88,32887.8,1.322,-4.57,-0.1285,3136
sz301043,48.91,6564.4,0.935,12.85,-0.1289,3137
sz300517,11.77,8295.1,0.626,13.72,-0.1305,3138
sz000839,2.83,32263.1,0.672,0.71,-0.1315,3139
sz002798,6.6,7528.5,0.864,12.24,-0.1345,3140
sz300129,7.49,16511.7,1.336,1.77,-0.1351,3141
sz300427,6.46,24523.0,1.78,-4.01,-0.1355,3142
sz002015,14.96,172624.3,0.387,-10.53,-0.1375,3143
sz301281,49.32,13367.4,0.937,6.41,-0.1384,3144
sh600219,4.61,62560.7,0.609,-4.55,-0.1397,3145
sh600011,6.74,39412.5,0.609,-0.3,-0.1406,3146
sz301209,60.9,12838.5,1.811,1.87,-0.1411,3147
sz002896,61.22,33330.5,1.433,-5.11,-0.1438,3148
sh605288,66.19,16895.1,0.875,4.83,-0.1444,3149
sz000960,31.61,96375.2,1.042,-12.49,-0.1451,3150
sz002167,16.19,70338.5,0.673,-6.31,-0.1457,3151
sz002925,23.02,32239.6,1.031,-2.29,-0.1487,3152
sz000802,3.91,32598.3,0.858,-1.01,-0.1489,3153
sz301349,46.15,16852.7,0.647,7.18,-0.1499,3154
sh603390,10.58,16148.2,0.868,5.38,-0.1506,3155
sz300842,66.21,33027.8,0.936,-1.77,-0.1511,3156
sz300756,32.39,16783.4,0.837,5.3,-0.1511,3157
sz002652,4.58,10383.1,0.666,11.44,-0.1519,3158
sz000568,70.65,67712.0,1.001,-8.85,-0.1525,3159
sh603285,36.81,22469.2,0.446,7.35,-0.1532,3160
sz300253,6.9,28306.5,0.768,1.17,-0.1542,3161
sz001314,54.67,16496.6,0.909,4.89,-0.1552,3162
sz301013,37.62,62907.3,0.82,-6.65,-0.1555,3163
sz301233,35.82,4218.2,3.095,8.28,-0.1569,3164
sh600266,4.27,16792.3,1.094,3.39,-0.1598,3165
sz300368,9.37,51551.3,0.614,-2.6,-0.1601,3166
sz301095,74.96,38256.7,0.683,-0.65,-0.1601,3167
sh600227,3.8,115584.7,0.513,-8.65,-0.1627,3168
sh601020,21.0,66959.6,0.827,-7.2,-0.1627,3169
sz000969,16.86,31241.5,1.011,-1.69,-0.1629,3170
sz000625,7.03,30654.1,0.944,-0.99,-0.1645,3171
sz002646,7.08,7022.3,3.107,3.66,-0.165,3172
sz002128,27.82,39712.4,0.775,-1.87,-0.1665,3173
sz301025,9.99,18833.6,0.48,8.59,-0.1669,3174
sz002739,8.35,42370.3,0.585,-0.36,-0.167,3175
sz300987,14.32,14238.5,0.928,6.23,-0.1675,3176
sz002389,18.31,43737.1,0.457,1.22,-0.1676,3177
sz301355,11.98,7423.5,0.493,16.99,-0.171,3178
sz300113,16.32,28425.4,0.839,0.68,-0.1724,3179
sz000411,10.42,3992.9,4.473,6.22,-0.1731,3180
sz300251,11.01,48552.0,0.433,0.73,-0.174,3181
sz300236,87.95,50104.5,0.681,-2.94,-0.1753,3182
sz000593,21.77,30343.6,1.639,-4.89,-0.1755,3183
sh600909,7.82,77231.8,0.701,-7.13,-0.1756,3184
sz002430,24.9,50086.7,0.402,1.01,-0.1758,3185
sz300097,10.19,18286.8,1.641,-0.2,-0.1798,3186
sz300277,12.92,25967.5,0.491,5.64,-0.1821,3187
sz301305,26.3,18490.9,0.761,5.5,-0.1832,3188
sh603313,6.43,16359.6,0.797,6.28,-0.1841,3189
sz002516,5.76,13525.8,0.91,7.06,-0.1861,3190
sh601818,3.0,52973.2,0.521,-1.32,-0.1867,3191
sz300292,4.5,26797.9,0.525,4.9,-0.187,3192
sh601128,6.17,33029.1,0.891,-0.96,-0.1887,3193
sz002161,6.54,30019.6,0.631,2.51,-0.1889,3194
sh605268,10.15,4163.5,3.888,7.07,-0.1893,3195
sz000831,53.9,126020.2,0.692,-11.36,-0.1909,3196
sz301188,35.45,49504.9,1.187,-6.78,-0.1926,3197
sz002562,5.0,13170.9,1.966,1.63,-0.1934,3198
sh600587,12.95,12092.3,1.816,3.02,-0.1948,3199
sz300142,13.58,121886.3,0.884,-12.84,-0.1949,3200
sh603679,22.61,28252.0,1.467,-3.17,-0.1963,3201
sz000967,8.15,44610.2,1.156,-5.56,-0.1983,3202
sz002696,6.65,23198.5,0.655,4.72,-0.2005,3203
sh603500,10.42,6153.4,2.271,7.64,-0.2019,3204
sh601333,3.06,23157.1,0.866,2.68,-0.2029,3205
sh601100,92.3,64302.8,1.415,-10.39,-0.2029,3206
sz000690,5.06,31202.1,0.572,3.05,-0.2037,3207
sz002035,4.83,6661.7,3.544,3.65,-0.2076,3208
sh600885,33.39,43414.5,0.74,-1.85,-0.2087,3209
sz301307,58.11,52150.4,0.486,-0.39,-0.2087,3210
sh600609,3.54,15592.7,0.994,5.36,-0.2087,3211
sz300014,48.91,143448.7,0.616,-11.46,-0.2106,3212
sz300551,11.71,16493.1,0.503,9.95,-0.2106,3213
sz300821,15.51,69192.1,0.72,-5.89,-0.213,3214
sh603125,23.44,9954.7,2.954,1.38,-0.2135,3215
sh600033,3.73,11189.1,1.627,4.78,-0.2136,3216
sz300819,48.83,20221.5,0.829,4.38,-0.2137,3217
sh600958,8.71,39711.8,1.307,-5.22,-0.2146,3218
sh601555,8.17,32705.6,0.799,0.25,-0.2148,3219
sh603799,35.42,139135.4,0.679,-11.85,-0.2152,3220
sz000610,7.4,11664.4,0.636,11.45,-0.2152,3221
sh600130,4.7,11389.5,1.216,6.82,-0.2158,3222
sh600489,22.12,185551.6,0.965,-17.12,-0.2159,3223
sh603283,46.02,64127.0,0.713,-5.07,-0.2168,3224
sh600930,3.88,41990.3,0.747,-1.52,-0.2172,3225
sh603696,14.03,32997.4,0.864,-0.36,-0.2206,3226
sz300766,21.65,42686.6,0.477,1.74,-0.2221,3227
sh600857,20.71,21145.1,1.142,1.67,-0.2222,3228
sz002728,9.61,15324.9,0.928,6.19,-0.2227,3229
sz300718,54.38,23247.4,2.066,-3.62,-0.2245,3230
sz301181,26.39,5901.9,1.42,11.82,-0.2263,3231
sz001266,35.6,10593.3,2.57,2.01,-0.2265,3232
sh601127,46.33,98076.6,0.66,-8.29,-0.2265,3233
sz002532,12.11,79203.6,0.71,-6.85,-0.2286,3234
sz301263,19.81,9075.5,3.839,0.46,-0.2293,3235
sz300905,37.5,28313.7,0.863,1.16,-0.2295,3236
sz300095,9.04,8352.2,1.055,10.92,-0.2324,3237
sh688633,22.37,106923.1,0.464,-6.36,-0.2334,3238
sz002558,23.62,140336.7,0.571,-10.39,-0.2357,3239
sz002157,2.92,54801.1,0.618,-2.34,-0.236,3240
sh605222,22.14,18566.7,0.556,8.42,-0.2375,3241
sz301166,33.02,5776.1,1.775,10.51,-0.2401,3242
sz002339,7.55,18622.4,1.334,1.89,-0.2408,3243
sz002027,4.66,56760.8,0.819,-4.7,-0.2412,3244
sz000701,5.46,7022.3,2.223,7.06,-0.2429,3245
sz300411,8.5,10402.6,1.612,5.85,-0.243,3246
sh600310,4.45,29267.2,0.545,4.46,-0.2436,3247
sz002179,34.24,61385.0,0.64,-3.55,-0.2439,3248
sh600690,20.14,68603.9,0.646,-4.64,-0.244,3249
sz002001,25.7,51965.4,0.915,-4.67,-0.2457,3250
sz300805,8.65,7458.2,2.188,6.66,-0.2459,3251
sh603355,31.1,11970.9,1.138,7.2,-0.2464,3252
sz300947,15.62,7814.2,1.209,10.7,-0.2486,3253
sh600115,3.35,53256.2,1.017,-5.63,-0.2507,3254
sz300589,13.6,36056.8,0.557,2.49,-0.2532,3255
sh603093,13.4,32039.8,1.014,-0.89,-0.2549,3256
sz002961,13.56,22826.0,1.12,1.5,-0.2556,3257
sz301262,19.73,25771.8,0.51,6.3,-0.2592,3258
sz002115,10.16,38438.1,1.565,-5.75,-0.2599,3259
sh603010,12.63,9982.6,1.207,8.6,-0.2604,3260
sh603690,24.3,41707.9,1.314,-5.19,-0.2605,3261
sz002049,60.6,63265.8,0.691,-4.19,-0.2621,3262
sh600539,15.0,17182.0,1.727,0.94,-0.2621,3263
sh600884,11.54,35292.2,1.587,-5.02,-0.2642,3264
sz300373,88.13,96011.8,0.8,-9.08,-0.2659,3265
sz001267,36.75,104326.4,0.658,-8.38,-0.2663,3266
sh600372,11.33,35063.0,0.602,2.35,-0.2689,3267
sh600876,7.62,12090.0,1.038,8.09,-0.271,3268
sz000850,5.12,5465.1,1.086,15.06,-0.2713,3269
sz302132,58.1,60021.8,0.612,-2.7,-0.2715,3270
sh601012,11.04,76707.5,1.071,-9.14,-0.2718,3271
sz002918,10.56,27086.5,0.811,2.52,-0.2718,3272
sh601111,5.81,33942.4,1.014,-1.19,-0.2746,3273
sh605198,63.91,35545.6,2.007,-6.73,-0.2746,3274
sz300670,7.41,9051.0,0.999,11.09,-0.276,3275
sh603286,46.06,19341.2,1.243,2.49,-0.2778,3276
sz002468,14.87,22205.9,0.667,5.91,-0.2805,3277
sh600050,4.15,44815.4,0.96,-3.26,-0.2808,3278
sz301236,35.95,58106.8,0.755,-3.85,-0.281,3279
sz002040,9.08,30538.4,0.505,5.09,-0.2824,3280
sz002236,15.54,35547.7,1.196,-2.75,-0.283,3281
sh603278,9.8,6406.6,2.473,7.57,-0.2836,3282
sz300255,23.11,41608.1,1.518,-5.98,-0.2837,3283
sh603683,16.19,35510.0,0.687,1.44,-0.2867,3284
sh600828,4.37,25682.6,0.388,8.71,-0.2868,3285
sz002713,10.47,17241.7,0.682,8.16,-0.2878,3286
sz002967,18.11,6944.5,3.064,5.29,-0.2891,3287
sh600488,5.7,57686.6,0.463,0.0,-0.2922,3288
sz000596,91.66,37011.1,0.861,-0.55,-0.2926,3289
sh601727,6.56,34839.0,1.011,-1.2,-0.2927,3290
sh603669,5.9,14920.3,1.081,6.12,-0.2944,3291
sh601677,16.14,34945.2,1.656,-4.89,-0.2956,3292
sh600428,11.06,47030.1,0.545,0.73,-0.2988,3293
sh601577,9.67,22076.7,1.118,2.33,-0.3004,3294
sz301225,60.1,19884.0,1.072,3.62,-0.3015,3295
sh600999,17.44,84594.6,0.62,-5.58,-0.3031,3296
sh605167,16.4,14498.1,0.618,10.74,-0.3088,3297
sh603110,25.23,25763.6,0.772,3.78,-0.309,3298
sz002625,24.97,57634.2,2.219,-11.52,-0.3099,3299
sh601698,23.56,39076.8,1.173,-3.16,-0.3104,3300
sh601231,25.45,84716.8,0.822,-7.62,-0.3105,3301
sz300323,11.56,60777.5,0.753,-3.91,-0.3107,3302
sz002976,24.28,26076.8,1.38,-0.65,-0.3113,3303
sh601006,4.66,46227.9,0.829,-2.1,-0.3113,3304
sz002377,2.95,23084.9,0.619,6.5,-0.3135,3305
sz000785,2.3,14181.0,1.996,2.22,-0.3142,3306
sz002552,49.88,149847.9,0.641,-10.93,-0.3175,3307
sz300008,6.33,44084.3,0.529,1.77,-0.3179,3308
sz300849,22.52,6478.8,1.819,10.18,-0.3188,3309
sh600111,37.06,121832.5,0.677,-9.41,-0.3196,3310
sz002107,7.17,19080.0,0.556,9.13,-0.3201,3311
sh600549,46.9,180944.4,0.815,-14.42,-0.3212,3312
sz000733,40.9,40048.6,0.807,-0.46,-0.3218,3313
sz002400,6.46,50660.6,0.569,0.0,-0.3222,3314
sh600435,11.16,31648.3,0.468,5.78,-0.3224,3315
sh603321,7.23,8289.6,0.953,12.79,-0.3226,3316
sh603665,22.37,6961.9,1.245,12.41,-0.3243,3317
sz300792,24.33,27042.3,0.668,4.6,-0.3252,3318
sz300065,15.2,45781.3,0.82,-1.68,-0.333,3319
sz000995,11.44,10084.6,2.531,3.81,-0.3344,3320
sz000722,13.29,37717.4,0.581,2.7,-0.3353,3321
sh600018,5.36,31195.7,0.662,3.47,-0.3359,3322
sz002265,19.36,47866.7,0.352,4.31,-0.3391,3323
sh600621,13.73,23578.4,1.217,1.55,-0.3409,3324
sz000630,5.89,139783.8,0.944,-12.87,-0.3444,3325
sh605180,14.28,3439.9,3.627,11.13,-0.3446,3326
sz002440,12.79,56555.4,0.685,-2.14,-0.3451,3327
sz001211,25.68,10859.2,1.035,9.98,-0.3479,3328
sz002951,16.98,7703.8,3.29,4.49,-0.3488,3329
sh603738,37.8,98745.2,1.018,-10.19,-0.3489,3330
sz301608,50.0,10820.4,1.044,9.96,-0.3493,3331
sz002155,23.69,210483.1,0.535,-12.32,-0.3503,3332
sz300798,8.38,34885.8,0.403,6.35,-0.3513,3333
sz002611,14.44,22398.3,2.152,-2.1,-0.3529,3334
sz001207,18.55,8010.0,1.535,9.89,-0.3535,3335
sh688335,17.6,3520.6,90.846,-13.09,-0.3536,3336
sh600845,18.26,22872.7,0.867,4.52,-0.3538,3337
sz301213,44.5,8891.5,1.214,10.7,-0.3541,3338
sh601816,4.69,54763.4,0.844,-3.3,-0.3545,3339
sz003816,4.19,46553.0,0.644,0.24,-0.3562,3340
sz300252,12.2,52455.8,0.45,1.84,-0.3571,3341
sh600426,19.71,81735.9,0.68,-5.33,-0.3575,3342
sh603009,47.14,35157.7,0.881,0.49,-0.3579,3343
sz300322,17.73,45850.2,0.824,-1.45,-0.3583,3344
sz300960,18.99,4080.4,3.469,10.09,-0.3617,3345
sz300033,204.1,214045.7,0.539,-12.4,-0.3618,3346
sz301207,19.27,14637.7,1.333,5.53,-0.3648,3347
sz301148,58.56,7567.3,1.205,12.38,-0.3669,3348
sz301123,76.8,71621.9,0.574,-2.71,-0.3695,3349
sh601995,31.02,82668.3,1.46,-11.02,-0.3695,3350
sz301279,24.45,5692.0,1.196,15.11,-0.3718,3351
sz000626,8.96,23690.6,0.569,7.56,-0.372,3352
sz300816,64.28,30244.7,0.443,7.2,-0.3738,3353
sh603073,18.88,3229.3,3.26,12.85,-0.3744,3354
sz000417,5.85,29645.9,0.9,2.09,-0.3744,3355
sh600831,3.51,5645.9,4.453,5.41,-0.3767,3356
sz000513,27.58,14711.8,1.454,4.99,-0.3778,3357
sz300443,19.95,13237.3,1.362,6.46,-0.3785,3358
sz300433,32.87,270736.7,0.655,-15.83,-0.3788,3359
sz000402,2.63,18645.3,1.063,5.2,-0.382,3360
sz002517,16.17,93783.5,0.43,-2.88,-0.382,3361
sz300182,4.91,70683.8,0.438,-0.41,-0.3837,3362
sh603052,58.46,27118.4,1.454,-0.56,-0.3844,3363
sh600103,3.61,141832.6,0.368,-5.5,-0.385,3364
sz002074,26.76,53905.6,0.909,-3.36,-0.385,3365
sh600809,111.18,66045.9,0.825,-4.48,-0.3869,3366
sz000538,49.87,37472.6,0.944,-0.24,-0.3903,3367
sh603661,35.05,11158.2,0.9,11.27,-0.3907,3368
sh688081,26.25,4393.5,54.244,-10.84,-0.3908,3369
sh600196,22.84,37400.9,0.945,-0.22,-0.391,3370
sh601900,12.49,20699.3,0.665,7.86,-0.3916,3371
sh600988,40.28,216057.4,0.963,-16.47,-0.3931,3372
sh600345,51.89,65128.7,0.488,-0.33,-0.395,3373
sh600025,9.75,27447.8,1.165,1.14,-0.3983,3374
sz300163,7.63,35006.4,0.909,0.79,-0.4008,3375
sz002937,30.25,29035.6,2.76,-5.79,-0.4016,3376
sz300115,23.41,70786.2,0.615,-2.74,-0.4021,3377
sz000620,3.13,103677.4,0.925,-9.28,-0.4048,3378
sz301377,378.99,107530.1,0.866,-9.11,-0.4058,3379
sh601099,3.52,47626.8,0.94,-2.22,-0.4064,3380
sz300503,65.32,58606.3,1.092,-5.25,-0.4067,3381
sh688096,7.41,5668.8,70.189,-14.93,-0.4068,3382
sz300981,17.61,26156.0,0.812,4.39,-0.407,3383
sh605196,34.7,43976.4,1.009,-1.98,-0.4105,3384
sz002774,17.46,19197.9,1.15,4.68,-0.4109,3385
sz300518,25.57,21494.1,0.606,8.44,-0.4113,3386
sh601229,9.51,50968.9,0.685,-0.42,-0.4121,3387
sz300765,44.15,80979.3,0.821,-5.96,-0.4181,3388
sz300585,16.86,9795.8,5.898,-1.29,-0.4183,3389
sz300833,42.91,5032.2,1.18,16.89,-0.419,3390
sz002051,8.87,19778.7,1.427,2.9,-0.4208,3391
sz002098,8.41,5909.0,1.166,15.52,-0.4209,3392
sz001270,99.26,48638.9,1.125,-3.59,-0.4211,3393
sz301607,43.46,43296.2,0.801,0.02,-0.4215,3394
sz300902,18.74,8269.9,1.29,11.68,-0.4215,3395
sz300843,122.91,80847.7,1.539,-10.6,-0.422,3396
sz002022,6.12,6010.3,3.583,6.99,-0.4234,3397
sh603817,6.16,6657.7,2.811,7.88,-0.4246,3398
sh688509,4.15,2025.2,50.71,-2.81,-0.4255,3399
sh603859,40.13,23124.5,0.621,7.76,-0.4272,3400
sz301096,48.23,16859.0,0.97,7.34,-0.4285,3401
sz300101,14.51,9712.4,3.966,1.9,-0.4301,3402
sz002483,6.02,15652.4,0.519,12.73,-0.4303,3403
sh603005,29.51,81929.3,0.662,-4.28,-0.433,3404
sz002137,7.98,26737.7,0.846,4.18,-0.4331,3405
sz002258,14.23,42006.8,0.795,0.49,-0.4336,3406
sh688198,71.16,2988.9,70.755,-8.77,-0.4354,3407
sz300523,22.01,8342.5,1.773,9.39,-0.4366,3408
sh601330,8.03,16546.1,0.437,13.58,-0.4366,3409
sh603000,16.81,48001.2,0.525,2.44,-0.4389,3410
sh603519,17.58,11605.7,2.793,2.99,-0.4392,3411
sh603276,17.91,6378.7,1.036,15.92,-0.44,3412
sz002081,4.97,150211.6,0.974,-12.65,-0.4413,3413
sh603116,7.16,3725.0,3.62,11.53,-0.4416,3414
sz002876,32.54,14328.5,0.718,11.25,-0.4422,3415
sh600545,4.32,43020.9,0.919,-0.69,-0.4442,3416
sh601058,13.56,62513.7,0.695,-2.02,-0.4449,3417
sh600255,3.44,43562.2,0.555,2.99,-0.4465,3418
sz300710,32.15,9511.7,2.145,6.88,-0.4469,3419
sz002520,6.46,16886.4,2.074,1.89,-0.4502,3420
sh603151,18.32,9470.4,0.747,14.86,-0.4507,3421
sz002803,19.42,22482.7,1.166,3.57,-0.4508,3422
sh600006,5.49,8573.7,4.588,2.23,-0.4546,3423
sh605178,69.75,24396.1,1.317,1.96,-0.4549,3424
sz000572,3.88,37898.9,1.144,-1.02,-0.4564,3425
sz300263,10.64,36222.0,0.982,0.57,-0.4588,3426
sz300311,5.82,34082.5,0.583,5.05,-0.4613,3427
sz301018,97.6,169835.6,0.57,-9.53,-0.4632,3428
sz301589,159.1,11240.8,0.779,13.12,-0.4634,3429
sz002230,38.32,75880.1,0.701,-3.65,-0.4648,3430
sz000062,22.74,63823.4,0.488,0.66,-0.4658,3431
sh603280,28.31,5331.0,3.665,8.43,-0.4668,3432
sz300870,202.1,121618.4,0.733,-8.24,-0.4711,3433
sz002899,21.14,8963.1,0.939,13.96,-0.4773,3434
sz001373,32.3,6366.7,1.841,12.07,-0.4779,3435
sz000859,9.02,46256.3,0.665,1.46,-0.4783,3436
sz301075,66.26,7324.6,0.895,16.25,-0.4837,3437
sz300155,4.62,7854.3,4.746,3.12,-0.484,3438
sh605398,22.3,16553.3,0.797,9.64,-0.4852,3439
sh688819,20.5,98500.4,0.845,-7.2,-0.486,3440
sz300681,22.51,22097.0,1.404,2.79,-0.489,3441
sz300611,27.82,11174.2,0.617,15.24,-0.4923,3442
sh603638,19.34,16088.5,2.263,2.22,-0.4967,3443
sz300628,40.96,34322.5,0.7,4.04,-0.4969,3444
sh605376,133.01,164225.1,1.057,-13.43,-0.4988,3445
sh688681,15.51,2968.9,76.118,-8.5,-0.5014,3446
sz000635,7.49,14415.9,0.528,14.18,-0.5021,3447
sz301568,76.3,21505.3,1.307,3.74,-0.504,3448
sz300976,62.43,34505.4,0.651,4.63,-0.505,3449
sh603267,50.54,36944.4,0.685,3.63,-0.5061,3450
sz002965,31.79,38923.6,0.872,1.34,-0.5063,3451
sh601688,18.16,87260.8,0.859,-5.91,-0.5119,3452
sh600758,3.64,30342.2,1.1,1.96,-0.5123,3453
sz301128,117.7,94913.7,0.463,-2.06,-0.5125,3454
sh600760,43.03,80761.1,0.8,-4.65,-0.5126,3455
sz002291,5.45,24831.2,0.913,5.21,-0.5132,3456
sz002353,116.02,211626.7,0.945,-14.74,-0.5148,3457
sz002415,32.63,165393.5,0.492,-7.54,-0.5186,3458
sh603629,105.89,297762.9,0.686,-15.44,-0.5189,3459
sh603061,333.85,113204.9,0.681,-6.46,-0.5207,3460
sh601777,8.28,15028.3,3.117,0.73,-0.5212,3461
sh601077,6.64,43229.9,1.449,-3.21,-0.5255,3462
sz301149,8.91,10476.2,2.829,4.82,-0.5255,3463
sz002273,25.17,75025.1,1.037,-5.77,-0.5259,3464
sz300655,13.34,43170.5,0.773,1.52,-0.5266,3465
sz002313,8.98,10719.1,3.022,4.18,-0.5305,3466
sh603336,10.3,27925.8,0.598,7.52,-0.5328,3467
sz300790,19.67,47728.8,0.898,-0.35,-0.5408,3468
sz002780,14.91,10384.8,1.212,11.43,-0.5418,3469
sz300950,20.5,8873.2,0.611,18.02,-0.5426,3470
sh603222,8.27,11410.7,4.763,0.36,-0.545,3471
sh603048,25.76,5660.3,1.199,17.14,-0.5458,3472
sz002252,5.02,18862.8,2.245,1.41,-0.5488,3473
sz301165,111.7,165302.3,0.489,-7.11,-0.5513,3474
sz301380,34.5,10812.7,0.89,13.49,-0.5514,3475
sz002338,45.85,17754.2,1.463,5.26,-0.5557,3476
sz300559,12.72,10555.8,0.47,18.55,-0.5567,3477
sz300567,202.7,118861.8,0.905,-8.61,-0.5579,3478
sh600629,16.35,48617.8,0.779,0.74,-0.5584,3479
sh603501,81.4,104070.3,0.555,-3.71,-0.5589,3480
sz002846,11.28,15419.7,1.759,5.22,-0.5603,3481
sh601766,5.97,69984.2,0.924,-3.86,-0.5604,3482
sh603232,15.93,20954.3,1.389,4.19,-0.5614,3483
sz002422,38.86,72112.3,1.571,-8.09,-0.5627,3484
sh600516,5.42,27989.8,0.76,6.07,-0.564,3485
sz002522,5.59,29301.5,0.821,5.08,-0.5651,3486
sh603976,31.3,23366.2,0.667,8.76,-0.5683,3487
sh688588,9.0,3903.3,50.232,-7.12,-0.5694,3488
sh603439,13.48,29744.6,0.542,8.1,-0.5701,3489
sz002429,8.3,39228.1,1.297,-0.95,-0.5713,3490
sh601336,57.58,101264.7,0.692,-4.97,-0.5717,3491
sh603458,10.81,13910.4,0.332,18.79,-0.573,3492
sz300005,10.86,44747.1,0.759,1.88,-0.5744,3493
sz002261,24.93,82435.4,0.647,-2.54,-0.575,3494
sh600089,17.6,92106.5,1.357,-9.09,-0.576,3495
sz000657,57.18,356638.5,0.594,-15.34,-0.5779,3496
sz000790,4.68,8606.0,1.734,10.9,-0.578,3497
sz000798,9.98,42885.0,0.333,8.48,-0.5786,3498
sh688701,8.62,2144.1,102.169,-6.81,-0.5792,3499
sz300225,8.08,17028.8,0.571,13.01,-0.584,3500
sh600406,22.27,63426.8,1.022,-3.43,-0.5856,3501
sh600589,7.66,72047.0,0.498,0.79,-0.5864,3502
sz002648,26.64,101575.3,0.523,-2.74,-0.5865,3503
sz000776,20.37,109268.1,0.708,-5.65,-0.588,3504
sz002245,16.76,89564.5,0.96,-6.11,-0.5882,3505
sh600790,3.62,9290.4,2.665,7.1,-0.5884,3506
sz002589,3.32,40640.7,1.169,-0.3,-0.589,3507
sh600367,36.55,142430.4,0.878,-9.69,-0.5892,3508
sh600031,17.2,138480.2,0.924,-9.76,-0.5941,3509
sh603960,17.88,15568.4,0.957,10.1,-0.5956,3510
sz002151,29.12,34383.3,1.459,-0.34,-0.5958,3511
sz000930,5.26,48292.9,0.573,3.54,-0.5976,3512
sz301323,77.58,10159.3,1.27,11.95,-0.599,3513
sz300498,14.51,64760.2,0.472,2.33,-0.6001,3514
sh601668,4.26,89155.8,0.727,-3.84,-0.6007,3515
sz002795,7.94,15429.5,0.975,10.12,-0.6028,3516
sz301252,40.72,12340.8,0.778,13.87,-0.6029,3517
sz300638,20.38,26493.2,0.725,7.38,-0.603,3518
sz300992,28.44,10818.3,0.801,14.86,-0.6031,3519
sh600230,14.34,19074.5,3.594,-1.58,-0.6038,3520
sh600023,5.14,23924.6,1.213,4.47,-0.6044,3521
sz000909,5.32,4427.8,0.479,26.97,-0.6061,3522
sh600000,9.0,62373.2,0.755,-0.77,-0.6064,3523
sz300787,11.7,6270.3,1.206,16.88,-0.6085,3524
sz002633,15.86,3554.5,7.535,8.41,-0.6101,3525
sz300562,17.35,32632.9,0.998,3.15,-0.6105,3526
sh600703,12.47,137199.9,0.605,-6.31,-0.6107,3527
sz300085,30.51,138257.7,0.422,-3.66,-0.6128,3528
sz301592,115.97,14110.3,0.701,13.57,-0.6169,3529
sz300998,29.63,14409.9,2.019,5.52,-0.6216,3530
sh603016,32.52,17948.2,0.579,12.88,-0.6236,3531
sh603903,14.97,12929.5,1.89,7.08,-0.6274,3532
sz300853,30.33,11679.9,0.982,12.92,-0.6275,3533
sz002655,37.43,100550.5,0.699,-4.34,-0.6276,3534
sh600362,42.4,285031.7,0.69,-13.82,-0.628,3535
sh600793,17.0,9781.8,0.717,16.92,-0.6289,3536
sz300632,19.39,27410.0,0.991,5.04,-0.6306,3537
sh601919,16.3,130922.1,0.535,-4.73,-0.6309,3538
sh600177,8.29,21163.4,0.794,9.08,-0.6313,3539
sz300304,12.13,21493.7,1.261,5.48,-0.6315,3540
sh603266,18.06,10244.6,1.17,12.87,-0.6333,3541
sh600903,6.56,51782.0,0.421,5.64,-0.6347,3542
sh600547,29.07,294655.6,0.983,-16.68,-0.6365,3543
sz002745,11.87,61960.0,0.796,-0.75,-0.6367,3544
sh603155,15.25,17650.2,0.859,10.27,-0.6407,3545
sz002747,29.35,84890.6,1.382,-7.73,-0.6407,3546
sh603713,69.43,13103.9,1.655,8.11,-0.6415,3547
sh603112,17.56,25108.5,0.541,10.51,-0.6428,3548
sh688371,24.84,363664.0,0.6,-14.84,-0.643,3549
sz301045,72.49,23503.3,1.054,6.13,-0.6433,3550
sh600897,16.25,4270.2,4.675,10.69,-0.6452,3551
sz301338,99.92,51578.1,1.45,-3.46,-0.6453,3552
sz300054,70.11,136687.8,0.659,-6.52,-0.6454,3553
sh601929,2.37,39164.8,1.02,1.72,-0.6462,3554
sh601225,25.83,89624.3,0.83,-4.33,-0.6477,3555
sh600577,8.62,52264.1,0.917,-0.12,-0.6483,3556
sz002790,6.49,18411.5,1.067,8.35,-0.6484,3557
sh601155,12.56,30586.3,0.766,6.17,-0.6489,3558
sz301580,57.43,29900.6,1.463,1.54,-0.6493,3559
sh688087,33.21,6082.7,77.685,-13.54,-0.6499,3560
sh603421,6.38,25523.6,0.621,9.43,-0.6517,3561
sz300752,13.12,11322.9,0.562,17.67,-0.6523,3562
sz300846,19.79,43960.8,0.57,5.1,-0.6536,3563
